,Gunnlaugs saga Ormstungu-AM 557 4to,Breta sǫgur-AM 573 4to,Karls þáttr vesæla-AM 557 4to,Hróa þáttr heimska-AM 557 4to,Theta-fragment of Egils saga-AM 162 A θ fol.,Pamphilus saga-DG 4-7,Kormáks saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (120vb.21–129rb.7),Bandamanna saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (114ra.41–120vb.21),Old Norwegian Homily Book-AM 619 4to,The Kringla fragment of Óláfs saga helga-Lbs fragm. 82,A fragment of Landslǫg Magnúss Hákonarsonar-NRA norr fragm 7,Hallfreðr saga vandraskald-AM 557 4to,Sveinka þáttr Steinarssonar-AM 557 4to,Valdimars saga-AM 557 4to,A fragment of Óláfs saga helga hin elzta-NRA norr fragm 52,A fragment of Haralds saga harðráða in Heimskringla-NRA norr fragm 53,A fragment of Fagrskinna-NRA norr fragm 51,A fragment of Maríu saga-NRA norr fragm 78,Hrafns saga Sveinbjarnarsonar-AM 557 4to,A fragment of Brendanuss saga-NRA norr fragm 68,Rögnvalldr ok Rauð-AM 557 4to,Hallfrear saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),Codex Frisianus-AM 45 fol.,Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 B,A fragment of Jóns saga helga-NRA norr fragm 57,A fragment of Páls saga postula-NRA norr fragm 80,Völuspá in Codex Regius-GKS 2365 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,Eiríks saga víðförla-AM 557 4to,Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),A fragment of Barlaams saga ok Jósafats-NRA norr fragm 64,A fragment of Agǫtu saga-NRA norr fragm 70,Zeta-fragment of Egils saga-AM 162 A ζ fol.,"A fragment of Gregors saga páfa and 
                            Díalógar-NRA norr fragm 71",A fragment of Flóress saga ok Blankiflúr-NRA norr fragm 65,A fragment of Rimbegla-NRA norr fragm 59,A fragment of Njáls saga-AM 162 B α fol,A fragment of Stjórn-NRA norr fragm 60 C,A fragment of Karlamagnúss saga-NRA norr fragm 61,Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),Fstbrra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),A fragment of Stjórn-NRA norr fragm 60 B,A fragment of Karlamagnúss saga-NRA norr fragm 62,A fragment of Karlamagnúss saga-NRA norr fragm 63,A fragment of Stjórn-NRA norr fragm 60 A,Trójumanna saga-AM 573 4to,Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,Alexanders saga-AM 519 a 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 B,A fragment of Konungs skuggsjá-AM 1056 IX 4to,Reynistaðarbók-AM 764 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 C,Dámusta saga-AM 557 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 A,Two fragments of Njáls saga-AM 162 B θ fol,Eiríks saga rauða-AM 557 4to,Stúfs þáttr Kattarsonar-AM 557 4to,A fragment of Konungs skuggsjá-NKS 235 g 4to,Vga-Glms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31)
A fragment of Konungs skuggsjá-NRA norr fragm 58 B,0.7812104461377187,0.7270421141588719,0.7661180699048795,0.8218655801232034,0.7839115762290578,0.7400367357505744,0.8569773706845274,0.7930078278466626,0.6797225843014483,0.8318884762077419,0.7773459052718641,0.768133781559957,0.8906571969194639,0.8322909543024486,0.8030740253340952,0.9111118007149859,0.9189815867238365,0.8361357445280343,0.821767167934629,0.8485049605811064,0.791218014792474,0.8343082986403647,0.7604329471827911,0.7645060436564584,0.8861304046938495,0.8924929524798489,0.8428220051573015,0.7731669799212739,0.9404194851777093,0.7235818608443989,0.8657453954895067,0.8500545368879411,0.8710420928742377,0.904561036221978,0.7984209359040468,0.8978579964300064,0.8334442247677026,0.8976065280213213,0.8675833018228961,0.8549316160803444,0.8510964070638769,0.8156257079964899,0.8363057330112396,0.9259012604870154,0.8332532548765045,0.8284918395266747,0.9396880978506543,0.7718234073448555,0.7339610049282139,0.6771754744709011,0.0,0.9055558424179224,0.741937920965633,0.7587088788079016,0.7763987367080577,0.7663145079431346,0.8928656424784316,0.7678642912726545,0.8356208854926048,0.8535780296078644,0.7901994171180469,0.8414639939107529
A fragment of Konungs skuggsjá-AM 1056 IX 4to,0.8235093343952229,0.7697666507889729,0.8278327820070934,0.8740291265824383,0.848083392332057,0.8215644947680658,0.8719380448494499,0.8207526610151299,0.7625078066430112,0.8671926548335261,0.7891330058388822,0.8273378596440752,0.9037875232644301,0.8620388235123497,0.8247565352024306,0.9270508607398017,0.9220231432120792,0.8626484469608131,0.8420311805127878,0.8893359304101378,0.83181311177337,0.855684938775938,0.7886659325779053,0.7666882507820465,0.8782245139482341,0.9002213078096002,0.863085226693088,0.8392116360476596,0.9416322476586781,0.7374664101462955,0.8851718131988647,0.8631728732333751,0.8942847270053556,0.9431399673667685,0.8330260145253776,0.9184482493111221,0.8866591921044271,0.8968368653427843,0.8917623823249407,0.9096391121208446,0.8923614631525808,0.8349473552733018,0.8559706446862317,0.9420373766988939,0.861152996717811,0.8429992748461388,0.9373494434163521,0.8065893284589725,0.7759498485023608,0.7374358623278443,0.9055558424179224,6.772360450213455e-15,0.7901154512091069,0.7979894354020022,0.8265804986055337,0.80006062430107,0.9096213558656907,0.7978846645933945,0.9052640499423351,0.8577009329818688,0.8166431336018791,0.8739190390942779
Reynistaðarbók-AM 764 4to,0.5364808222982679,0.3848092270298987,0.5591062552739268,0.6754099645379594,0.60053646206835,0.588362137920559,0.6755241581152269,0.5722027299565157,0.44806593179318444,0.6390249963876058,0.5748433504948938,0.5401107779909389,0.7469008060146733,0.6528748047147543,0.5553046561771459,0.7764006635456615,0.7951218718938335,0.6428504685245997,0.5656850460885591,0.6962850223679758,0.5397764099469639,0.6303015611535224,0.40767748796009073,0.525257796642847,0.7350388482214153,0.7408280379005887,0.6404822975223088,0.6082076334144186,0.8475723586118588,0.46474317520845587,0.7084757868891014,0.632440267895681,0.739033752096482,0.8601706855444051,0.5294663482760333,0.7931361757301191,0.6939281887465003,0.7569256234768864,0.7093064977852568,0.7356549920715555,0.7084015432454928,0.5774891623302785,0.6283323045802529,0.838767851668878,0.6411283050513651,0.5971666554710201,0.8624900313123331,0.4949374347796015,0.3947195921103678,0.36419842418908543,0.741937920965633,0.7901154512091069,1.0058620603103918e-13,0.5602220245107397,0.5453060470457526,0.5889168184328182,0.7555670708700989,0.44834272297652245,0.7446643453680766,0.6869224725044965,0.5387689135974629,0.6858241681088044
A fragment of Konungs skuggsjá-NRA norr fragm 58 C,0.6194467469078382,0.5120695677650963,0.5963811001561843,0.7141318634353664,0.632878719174284,0.5950594281923035,0.7490766648070509,0.6401744539090504,0.4880711904966307,0.6832068883922311,0.5775396919500604,0.6104672229745076,0.8086650666964204,0.6941776448036284,0.6212496416263162,0.8298552118610407,0.8503952485348872,0.711816685786379,0.6490762333368368,0.7336758271313112,0.6339822457297797,0.7215725859481232,0.5434617811558436,0.5408489899587923,0.7376341645736358,0.777786562414247,0.7139869803548891,0.6223134865213443,0.8673442195780987,0.4784100041469207,0.7442862045239618,0.7319345164698776,0.7686650144278702,0.8703314076421853,0.6206952796011143,0.8096152024407302,0.7549708206083023,0.7735023532739562,0.7705706742830929,0.7871138216305701,0.7611915332441764,0.6844430438571504,0.7129425125178157,0.8784535677817203,0.7132221390151889,0.6788032145044158,0.8897082832127747,0.5924990812666555,0.49975415916379007,0.4297781652895253,0.7587088788079016,0.7979894354020022,0.5602220245107397,4.241051954068098e-14,0.6155883500907491,0.527239358602567,0.8114618985980553,0.5364315626151599,0.7583822695964548,0.7004525583063153,0.6423427987427598,0.7408922092475885
Dámusta saga-AM 557 4to,0.5980141717755689,0.5038380954750081,0.6002563393064839,0.6940780383539996,0.6431366872698854,0.6356885770016507,0.7319390949105649,0.6297121211510621,0.5477135793846306,0.6762386126445679,0.62949304039036,0.5953673493243147,0.7907320447353811,0.7006302670037842,0.6151529778746354,0.8076210301344527,0.8362562008233193,0.7130743577857455,0.6494065372250781,0.7508243031644642,0.6010882341631693,0.6857080784901846,0.5151346568588511,0.5953630805978398,0.7864663378396749,0.7861587846041684,0.6813911524482448,0.6607000177525661,0.884591020558431,0.5404175560480333,0.7490831050607092,0.7081955512651306,0.7950249297271803,0.873016724392163,0.6046840714006124,0.8279022836794827,0.7465458364318578,0.8210683970900603,0.7597447943982406,0.7719854322179309,0.749639649487565,0.6482983036823121,0.6932267990574006,0.871371223111798,0.7064523735476711,0.6766041998048155,0.9034174689096776,0.592157893569099,0.4860171394652605,0.4523483043658588,0.7763987367080577,0.8265804986055337,0.5453060470457526,0.6155883500907491,1.887379141862766e-15,0.6358064336396934,0.8052008258105907,0.5517110403621059,0.7220888293252073,0.7522572463058562,0.6139325590421507,0.7264737837749962
A fragment of Konungs skuggsjá-NRA norr fragm 58 A,0.6390705693106412,0.547503330406381,0.6253604976424132,0.7240023699176106,0.6509677149195627,0.594191657915832,0.7548282111250088,0.6438126027064901,0.5016730717813582,0.6924935057556518,0.5655623817233131,0.6349848234958133,0.8244573507466775,0.7093788659392646,0.6498634447814422,0.8492370523117273,0.865363835477617,0.7176016157647097,0.6829253594779586,0.7452089758530152,0.6628283432916506,0.7302459625462527,0.5865279620738129,0.547551573316511,0.7530353821651499,0.8050837342546636,0.7236645955458963,0.6373812755802715,0.8742425656106712,0.4816682305840019,0.7681397176112315,0.7439287256040985,0.7814999486911296,0.8676962006371397,0.6517743285353602,0.8215478679780334,0.7527685489679887,0.7869441962400997,0.774599270181717,0.8042146234933302,0.7671545483700996,0.6934326982482545,0.7218171728149603,0.8833421082920054,0.7315443555350604,0.7072016154012067,0.8974371569861455,0.6179520779865135,0.5161548771267512,0.43829652268229724,0.7663145079431346,0.80006062430107,0.5889168184328182,0.527239358602567,0.6358064336396934,0.0,0.8177166826667704,0.5873936075298158,0.765498099648982,0.7249793032221483,0.6504533373831927,0.7434451641412848
Two fragments of Njáls saga-AM 162 B θ fol,0.7649262381131949,0.717333278327773,0.783542930300779,0.8384216190141851,0.8089330266642762,0.7991456464168635,0.8549669665770623,0.8188848586920968,0.7755217697463074,0.8093924754637181,0.8066469601048412,0.7730965428123111,0.880492537863637,0.8390589692373456,0.7819650182068073,0.885474801307742,0.9054357613675732,0.8406786904921801,0.787459340898054,0.8413602067336876,0.7731417191412261,0.8304723070453003,0.7361796534615619,0.7730738450606771,0.8740279626752168,0.8763412293403413,0.8367814359386775,0.8374042483151058,0.8332402778096106,0.7550857164410855,0.8628603670178617,0.8350292747727923,0.8681149406779777,0.9367947978675513,0.76559937657214,0.9163789967641249,0.8444044256805932,0.8928385532049323,0.8358977782094765,0.8874964611884075,0.8386525510463922,0.8196803294861339,0.8432850749517384,0.919219523743681,0.8276857558200776,0.8049740905988839,0.940936962102071,0.7514562496052151,0.6949304281912553,0.7292061499190339,0.8928656424784316,0.9096213558656907,0.7555670708700989,0.8114618985980553,0.8052008258105907,0.8177166826667704,0.0,0.7311589282507338,0.8795671170141196,0.8638823335163907,0.799236764129272,0.8770050439406488
Eiríks saga rauða-AM 557 4to,0.48757958925032574,0.38002672220999756,0.506052585621714,0.6582866915577528,0.5690079701568397,0.5781072544609183,0.6702490635704373,0.5718086281679978,0.4860534625320204,0.6208245170585311,0.5890117204484484,0.5064697894979284,0.7444266791906697,0.6357191507877942,0.5353945187160178,0.750380165025482,0.7969169198213237,0.6537489971298939,0.5194392464956976,0.6711341874145591,0.5050690070460584,0.6272513997302758,0.4023953173303534,0.5249627187309907,0.7230750176747884,0.7189797714937073,0.6448730178601243,0.6254067530241036,0.8356930287952757,0.47995409602847594,0.6572767454591311,0.6262945630273635,0.732839648746339,0.8652250220040434,0.4838717763234165,0.805187179148553,0.7018576257216161,0.7628805427805436,0.6859695621861617,0.7466063302473442,0.7006136499336428,0.5790961265748482,0.6191908863135187,0.8374338250883434,0.6441859944984014,0.5873029942729662,0.8716776511654869,0.47899549627485194,0.3455748753343926,0.38249570210725115,0.7678642912726545,0.7978846645933945,0.44834272297652245,0.5364315626151599,0.5517110403621059,0.5873936075298158,0.7311589282507338,2.9976021664879227e-15,0.729663803691575,0.6876056129046293,0.5367138261754207,0.6906626055578324
Stúfs þáttr Kattarsonar-AM 557 4to,0.7180496162091596,0.7088380863667874,0.6917368951477425,0.7679543674838218,0.7572106004753155,0.7415336921008443,0.834132069694256,0.7654501836545003,0.7232105480068005,0.783863507448044,0.7812546770335531,0.7163261593366361,0.8693082803550964,0.7979080409407714,0.752322841654654,0.8714461907202276,0.9137494166830661,0.841261365416584,0.8022160435920973,0.8328601000878039,0.734890624594585,0.7891958085910475,0.7092534031407556,0.7674492337797929,0.8826420275864406,0.8717001912409805,0.8210054139562398,0.7942137225253394,0.9298525398688068,0.7306282419438417,0.8208704260947229,0.824715540126283,0.871931810228543,0.8989865000455102,0.768314407923111,0.8996766101071861,0.8329163799550053,0.9006589387442148,0.8522702818814059,0.8482805297073557,0.8258964757359629,0.7889146204471728,0.8130205347714897,0.9088279236653871,0.8162068464409199,0.7948701099679889,0.952897515606105,0.7565901490278394,0.6790958385069401,0.6641058286155201,0.8356208854926048,0.9052640499423351,0.7446643453680766,0.7583822695964548,0.7220888293252073,0.765498099648982,0.8795671170141196,0.729663803691575,1.4876988529977098e-14,0.8616108245492009,0.7617580716130983,0.8158222451809547
A fragment of Konungs skuggsjá-NKS 235 g 4to,0.7362317424845766,0.6490223087392949,0.7400420795687613,0.8133166951944695,0.7712715934424274,0.7279969541764673,0.8148942779691191,0.752367629612641,0.6621891015002757,0.7968173212405505,0.7268294859659608,0.7411760342602949,0.8594049017260698,0.7965484049975684,0.7394308957308229,0.8815646751268742,0.8866889691987643,0.796620952580368,0.7582780579298275,0.8234177494876882,0.7496913416388302,0.7955066379889321,0.6846270113206108,0.6930097722496944,0.8101062180059524,0.8514075239321981,0.7980666837578055,0.7706936478179118,0.9102613512480704,0.6527277749662184,0.8207564611604476,0.7981659981572353,0.8256114764139052,0.9159626855259523,0.754246025444604,0.8859282870069568,0.8229515399890811,0.8378600532159192,0.8395900241033251,0.8602564176865998,0.8274015988915399,0.7682018604353548,0.7939494053674008,0.91005966394622,0.7921276119392515,0.7619759762256818,0.9142507126019036,0.70665226542135,0.6616342095471908,0.6259444124615358,0.8535780296078644,0.8577009329818688,0.6869224725044965,0.7004525583063153,0.7522572463058562,0.7249793032221483,0.8638823335163907,0.6876056129046293,0.8616108245492009,0.0,0.7430491510716273,0.8273627813719477
Vga-Glms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),0.5936383288323822,0.49578922645172296,0.6069625790223498,0.6951062558315932,0.6597026432707511,0.6289959473527005,0.44652799251817465,0.30564275210414527,0.54926622145818,0.6953923098069805,0.6367373866162149,0.5918725455842759,0.7818760802028206,0.710105342609253,0.6316327034737617,0.8158608806677148,0.8310713743546749,0.7018107430492397,0.6454170217478199,0.7702952012639515,0.5970860613753772,0.38534027743454635,0.5274733709234065,0.5953535838010247,0.7996358794015715,0.7875709149644794,0.6919999871281605,0.6656883523895017,0.8815307378596499,0.5467759897193314,0.7645727275598921,0.3781564306029007,0.7826983994925464,0.8802235894171193,0.6051364533802388,0.8432682102709983,0.7379995917769973,0.8107074320840351,0.7445882223507758,0.7764238407230344,0.7435627034735397,0.31316350899110146,0.3800420990822603,0.8676702339464846,0.6983145331022331,0.665667719338778,0.8987185140836692,0.5863368441701727,0.4934796399926411,0.4579410518416125,0.7901994171180469,0.8166431336018791,0.5387689135974629,0.6423427987427598,0.6139325590421507,0.6504533373831927,0.799236764129272,0.5367138261754207,0.7617580716130983,0.7430491510716273,1.0191847366058937e-13,0.45310565807910863
Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31),0.7189844257707623,0.6624473451291695,0.7194483259856149,0.7831617530066506,0.7511779285605346,0.7379269059219628,0.6048297387781788,0.48009045598254296,0.6756362532521528,0.7858516877487509,0.7409387495381723,0.7131235931700526,0.8552894871123267,0.7992627643527237,0.7554021088956808,0.8741505658751282,0.892199176318127,0.7979465137313219,0.7602111199534842,0.8439311204410334,0.7334383941180618,0.5520727409443579,0.6792629690026175,0.7213739310045795,0.8757217553683536,0.8512426298910375,0.789966735849126,0.7530110113089933,0.9257992242789643,0.6788869141868253,0.837650008523306,0.5540484493921684,0.8620311415016128,0.909032627525457,0.7283993839910983,0.885475132429136,0.8299744951606989,0.8765828435870565,0.8297086940450424,0.8389320321687987,0.8316793975203177,0.49945879359030754,0.5360531414529734,0.9131004320867824,0.8025301699532212,0.7839862701755764,0.9390675232388728,0.7261379076013232,0.6550190004688252,0.6108693490920478,0.8414639939107529,0.8739190390942779,0.6858241681088044,0.7408922092475885,0.7264737837749962,0.7434451641412848,0.8770050439406488,0.6906626055578324,0.8158222451809547,0.8273627813719477,0.45310565807910863,1.0880185641326534e-14
