,Gunnlaugs saga Ormstungu-AM 557 4to,Breta sǫgur-AM 573 4to,Karls þáttr vesæla-AM 557 4to,Hróa þáttr heimska-AM 557 4to,Old Norwegian Homily Book-AM 619 4to,Theta-fragment of Egils saga-AM 162 A θ fol.,Prosper’s Epigrams-AM 677 4to,Pamphilus saga-DG 4-7,Kormáks saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (120vb.21–129rb.7),Bandamanna saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (114ra.41–120vb.21),The Kringla fragment of Óláfs saga helga-Lbs fragm. 82,A fragment of Landslǫg Magnúss Hákonarsonar-NRA norr fragm 7,Hallfreðr saga vandraskald-AM 557 4to,Sveinka þáttr Steinarssonar-AM 557 4to,Valdimars saga-AM 557 4to,A fragment of Óláfs saga helga hin elzta-NRA norr fragm 52,A fragment of Haralds saga harðráða in Heimskringla-NRA norr fragm 53,A fragment of Fagrskinna-NRA norr fragm 51,A fragment of Maríu saga-NRA norr fragm 78,Hrafns saga Sveinbjarnarsonar-AM 557 4to,A fragment of Brendanuss saga-NRA norr fragm 68,Rögnvalldr ok Rauð-AM 557 4to,Hallfreðar saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),Codex Frisianus-AM 45 fol.,Gregory’s Homilies on the Gospels-AM 677 4to,Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 B,A fragment of Jóns saga helga-NRA norr fragm 57,A fragment of Páls saga postula-NRA norr fragm 80,Völuspá in Codex Regius-GKS 2365 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,Eiríks saga víðförla-AM 557 4to,Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),A fragment of Barlaams saga ok Jósafats-NRA norr fragm 64,A fragment of Agǫtu saga-NRA norr fragm 70,Zeta-fragment of Egils saga-AM 162 A ζ fol.,"A fragment of Gregors saga páfa and 
                            Díalógar-NRA norr fragm 71",A fragment of Flóress saga ok Blankiflúr-NRA norr fragm 65,A fragment of Rimbegla-NRA norr fragm 59,A fragment of Njáls saga-AM 162 B α fol,A fragment of Stjórn-NRA norr fragm 60 C,A fragment of Karlamagnúss saga-NRA norr fragm 61,Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),De xii abusivis saeculi-AM 677 4to,Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),De virtutibus et vitiis-AM 619 4to,A fragment of Stjórn-NRA norr fragm 60 B,A fragment of Karlamagnúss saga-NRA norr fragm 62,A fragment of Karlamagnúss saga-NRA norr fragm 63,A fragment of Stjórn-NRA norr fragm 60 A,Trójumanna saga-AM 573 4to,Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,Alexanders saga-AM 519 a 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 B,A fragment of Konungs skuggsjá-AM 1056 IX 4to,Reynistaðarbók-AM 764 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 C,Dámusta saga-AM 557 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 A,Two fragments of Njáls saga-AM 162 B θ fol,"De xii abusivis saeculi, Prosper’s Epigrams, Gregory’s Homilies on the Gospels, Gregory’s Dialogues-AM 677 4to",Eiríks saga rauða-AM 557 4to,Stúfs þáttr Kattarsonar-AM 557 4to,A fragment of Konungs skuggsjá-NKS 235 g 4to,Víga-Glúms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31)
A fragment of Konungs skuggsjá-AM 1056 IX 4to,0.6291881458484051,0.6013551773978985,0.6692760450333854,0.7353473023648354,0.628573389380237,0.7092895046371557,0.630851340048612,0.6656067164580923,0.7455075349136893,0.617535881981097,0.7224591449067865,0.6215894239575389,0.7097872537634999,0.7877294059542053,0.7084910321620126,0.6623266309114499,0.8312055858983912,0.7959232323773876,0.6999664245270363,0.6729832333943038,0.7642913656738739,0.6843975997268887,0.703583248402478,0.6314191577017823,0.6971026907067182,0.6116456482157456,0.7181747391532225,0.7746505544492324,0.7041596028563399,0.6779003521932071,0.8419938901254721,0.5787671540660806,0.7426134854470954,0.6965074507005491,0.7502524494213214,0.8618864422267348,0.7027257901178224,0.8055760928123825,0.7627228247425206,0.7062959852684199,0.7460442254759698,0.7968873053776238,0.7636374338712689,0.6765792291240404,0.7814494298296075,0.6512813068324792,0.5966246734303458,0.8461889224395689,0.699389092462799,0.683365807108264,0.8379222221854528,0.633203816597212,0.6294945236091889,0.5688387726600768,0.7960337938474944,0.0,0.6528329986006625,0.6347273081425249,0.6650826751150293,0.6184635423249442,0.7356141101303907,0.7991732451207183,0.6353473181303293,0.7961537613457867,0.7046605488149863,0.6382761912568659,0.6932786052511917
Reynistaðarbók-AM 764 4to,0.3296682323516067,0.2646006981182275,0.42053078142961053,0.5249447131861851,0.3904990396068607,0.4739322882070257,0.4674941452669026,0.4748937763840756,0.5329261317215714,0.35886514941014525,0.4843608619413792,0.4683693841140113,0.4616163545246943,0.6040254740260793,0.48499477467930996,0.40555545585686803,0.6391388038392343,0.6242976439627461,0.46622638368458624,0.3759128703889131,0.5595367439545275,0.39679016447797455,0.45146075185400514,0.28009451725670875,0.46538413997026973,0.44438520479297416,0.5810897358357432,0.5960964939803488,0.46643081086145466,0.4718976943568859,0.7054510918925256,0.4013345143741873,0.5512258823051325,0.40832143024904044,0.5818455320846188,0.7667418223321731,0.42011169216702204,0.6727184331681728,0.5528793673626244,0.5383950430385518,0.5269869840802941,0.5965357389264415,0.5649837467150146,0.41365892765970813,0.685416766834417,0.3485518291405949,0.3890251492618587,0.7114148424231763,0.4636035228744946,0.43724717506561994,0.7372828552743952,0.33170358645726883,0.3030435866866078,0.28044043580607714,0.6215986908719184,0.6528329986006625,3.5416114485542494e-14,0.4570417713427105,0.3849441488917561,0.44912365773646334,0.4998121121680609,0.6029261349321848,0.31343273235741076,0.6249970330764565,0.5532233560948404,0.34346521314498235,0.44518048888920525
A fragment of Konungs skuggsjá-NRA norr fragm 58 C,0.3969539010191817,0.360084771406193,0.42782156286983164,0.548565662378983,0.3843532270196697,0.4759736708475155,0.3921824046069239,0.44004981054877323,0.5745062676597162,0.34707693285924535,0.5075752323366853,0.4197829674565541,0.5070391776162376,0.6850751420661152,0.5022990201652535,0.44438439077310465,0.7046416123386539,0.7012779702595897,0.5268685446421975,0.44954249750434105,0.5739080958092961,0.4811275410032698,0.5076932620719332,0.3967440723879361,0.4804120917083088,0.40846449168135,0.5465044320109063,0.6207856922943289,0.5322353608954773,0.44299987237384986,0.7121642512854374,0.35728408697384506,0.5716125458311838,0.48888907707683915,0.5980352709017436,0.7642646037457195,0.49453533131621674,0.6509265817674998,0.6098881520137079,0.5316348958081802,0.5968475616698699,0.654462470830935,0.6068191785777239,0.478240022893733,0.6412290353991059,0.4050211395204283,0.37388404921627905,0.7564905305526107,0.5252932264127936,0.5043511254909072,0.7638101870572164,0.40771896285127485,0.37203230289712685,0.3016137724198885,0.6108924553910611,0.6347273081425249,0.4570417713427105,1.5543122344752192e-15,0.43734165968556027,0.31465675975197216,0.575795687179124,0.6563379302183849,0.3778725628528109,0.6107882098915474,0.5432944888502054,0.39903882324869333,0.43977321239692513
Dámusta saga-AM 557 4to,0.30886966833064733,0.2919262147806414,0.3752853873138777,0.472100802900173,0.41897743299483103,0.44162982928369476,0.4477395124492529,0.4476764334081691,0.5364028587633728,0.328648109633325,0.44863154909500347,0.44822012654899823,0.4397951800476333,0.6184815207103722,0.4733493942210034,0.3910459907059999,0.629863800537246,0.6455538612561418,0.4844710659696517,0.4049681490810969,0.5720835350424658,0.3823438694112872,0.4360198469987956,0.2942982584391951,0.47407108646032703,0.43837075335237685,0.601561357228344,0.6034706414072213,0.46592965529695196,0.44579506168251726,0.7311808851467072,0.38819907815856036,0.5387091285443217,0.43927782924530534,0.6153815508033618,0.7454611117328481,0.42270210025528854,0.6583308670610605,0.5622812351576106,0.5909892613686845,0.5379878826756377,0.5849254707921407,0.5531203410692839,0.4170201258612998,0.6796715313118906,0.3550496704441498,0.39186640242088544,0.7241671066982791,0.4782077362441356,0.464400771713786,0.7766435766393801,0.35422764201449886,0.29620986333394383,0.26084908987521493,0.602921166607757,0.6650826751150293,0.3849441488917561,0.43734165968556027,7.771561172376096e-15,0.41777214316165334,0.5275296200452412,0.6157593084977075,0.33979017689700985,0.5078464666095976,0.5833099743479182,0.339503347956598,0.41365841339237464
A fragment of Konungs skuggsjá-NRA norr fragm 58 A,0.3919928916544657,0.35916182639475724,0.4205915318029845,0.5269048813836825,0.37628459700715433,0.46130847293594945,0.3451775451504321,0.3938415705354389,0.567151697199167,0.3125252350227765,0.5086833853247489,0.37301457891317313,0.49964398790232933,0.6805477719181882,0.4930918865747719,0.4535139630409627,0.7193958743505082,0.7112221303553592,0.5163850031509255,0.4678457245056955,0.5766640754722943,0.48671898566933913,0.4992454693284971,0.4106451118508092,0.45679114238229457,0.37847294262450215,0.5598219731845862,0.6388435692162104,0.5268809201108982,0.4212272590501832,0.7155334391993393,0.31431687102876926,0.5794183935058157,0.4925440859080221,0.5959128521569075,0.7442754476882872,0.5015260646709938,0.6473942758602682,0.5855344746114705,0.5360396224586127,0.5854036942908477,0.6416377532956483,0.5963980471399546,0.4708081459848671,0.6191887780095053,0.3941443835626971,0.31444139208325683,0.755941097035967,0.5269648868979088,0.5178385449548613,0.7677158091704505,0.40641988917444416,0.3816631618260714,0.2663556498003029,0.582807631256772,0.6184635423249442,0.44912365773646334,0.31465675975197216,0.41777214316165334,0.0,0.5738455007044404,0.647986291633033,0.4001556463404584,0.5952771340347076,0.5362583731312892,0.3783421236739237,0.41272184991497674
Two fragments of Njáls saga-AM 162 B θ fol,0.4075498413457689,0.39231726682071755,0.49673572160267887,0.5797856878462835,0.513535745015077,0.5547182834260382,0.6463948026283117,0.5259778301284337,0.572337734001451,0.4268047100227397,0.553399246038569,0.5762209231526343,0.5275921053793189,0.6631875423664351,0.5802309383824108,0.4880416648332674,0.6895065130836084,0.6907215292156501,0.5755015670015733,0.46032181531967997,0.5930647443648835,0.4792782736815706,0.48770472521111974,0.43307848662959303,0.5862992613910407,0.5299111970142807,0.6483086884508085,0.6620467553145869,0.5709186064483531,0.5952417001518304,0.7297691000751984,0.5145865684421078,0.6154158481811169,0.45725135828155716,0.6171063081504793,0.8125923214522194,0.49548105713821333,0.751050228907282,0.6007191129913922,0.6342843137244736,0.5787214703196109,0.682637286233957,0.5738317463049247,0.4892984293907421,0.7518602449008203,0.4302571445971495,0.5459177310564604,0.7402953885247979,0.5425539413590947,0.511147482799182,0.7904835909921403,0.421111241425033,0.39495413803418034,0.4518396990528444,0.7071268847624075,0.7356141101303907,0.4998121121680609,0.575795687179124,0.5275296200452412,0.5738455007044404,0.0,0.6739457803893177,0.40397259655685713,0.6887865691689234,0.6429626373722446,0.4200080824346587,0.5187089264827748
"De xii abusivis saeculi, Prosper’s Epigrams, Gregory’s Homilies on the Gospels, Gregory’s Dialogues-AM 677 4to",0.5749378122879132,0.5368535357638462,0.6247795975824159,0.6823278818188756,0.6132189650938404,0.6467611655845225,0.5688982378909043,0.6722825940078636,0.6975300488484162,0.5874795759244817,0.6609436596276687,0.6491068611480433,0.6435217611634237,0.7506726591055681,0.6886963088082689,0.6165389338046944,0.7798754082123852,0.7820927433304268,0.6561373853223045,0.6129768097275881,0.6865165843660462,0.6050143313089771,0.6375863003235669,0.552919575396587,0.17260541161992948,0.6260430059022647,0.7292134357090737,0.7573592320526877,0.6620675133829456,0.6695162722344691,0.8171246911197418,0.6079056080049189,0.7198492754423675,0.6212978145987365,0.7276712987752982,0.8506781167514188,0.6140891462501467,0.7677323721984484,0.6705907349544286,0.7243020281772443,0.7074303193465238,0.7375956476218939,0.6995438663111311,0.6168379841456257,0.8053137736730438,0.5856454996291075,0.6119678553251535,0.8120100772184892,0.6482851360356437,0.6482740168040524,0.8549695228557413,0.5791795359657113,0.5442672746573156,0.5476914787118714,0.7379938416847227,0.7991732451207183,0.6029261349321848,0.6563379302183849,0.6157593084977075,0.647986291633033,0.6739457803893177,1.4210854715202004e-14,0.5757347719160625,0.7479325608604164,0.7297842782889203,0.559525809274144,0.619979723502754
Eiríks saga rauða-AM 557 4to,0.22541644656194637,0.18317264775846176,0.3222503000688991,0.45813820829470586,0.33248626367314493,0.3971144358619473,0.46728758768988565,0.40604574116375436,0.4443600810808894,0.27044281852575136,0.41347023348040757,0.4433060859922012,0.38090533842959917,0.561924635259863,0.4101676241261686,0.3307994338472855,0.5758403587332245,0.5968321945718238,0.4320162155719136,0.26313997741951267,0.48367030140424816,0.3142621492319776,0.35873256267112863,0.2106467392281518,0.4377470579334246,0.3964981138095891,0.5242941490165061,0.5230883596270814,0.4213804396533056,0.44081253469219783,0.6492222211638439,0.36844811103099595,0.4864945283587009,0.29773252404984196,0.5286107670005178,0.7499766206611186,0.3209058483382432,0.6479766436517904,0.5239804490312189,0.5064466497168657,0.44689464212168006,0.569850970754338,0.5103239953052489,0.32863070049281873,0.6794604781915025,0.22912931163504613,0.3906471685158073,0.6781715515876907,0.4154950857301888,0.36787713592671334,0.7205454799424813,0.24630489529647415,0.1889626322970812,0.23561641486960294,0.6212838985656173,0.6353473181303293,0.31343273235741076,0.3778725628528109,0.33979017689700985,0.4001556463404584,0.40397259655685713,0.5757347719160625,0.0,0.5702778732400879,0.5098032640534169,0.24709902045823284,0.366895520166592
Stúfs þáttr Kattarsonar-AM 557 4to,0.4881058028902828,0.5464821774463177,0.4803631220181348,0.5728694351127354,0.6169085999987294,0.5853166715893826,0.645435028922124,0.5772405326521156,0.6697891680066945,0.4995835845533735,0.5930772049712352,0.6458976839788932,0.5812478070396678,0.7419677261767663,0.6237916943082267,0.5805499113227897,0.7384533743412844,0.7971640563922138,0.68887591800505,0.6333329971151074,0.6907617181268892,0.55850278502555,0.5705457953122456,0.5361993887961558,0.6619750877607105,0.6492314607150482,0.7643526301056246,0.7398443916797846,0.6468516129949058,0.6332149517715275,0.8180932592774964,0.6120735572628488,0.6411921844875003,0.6194764570243387,0.7421424300441455,0.7813355382722442,0.6285966415158428,0.7795094280819643,0.6934829372873559,0.7550338041393543,0.693830534413858,0.7007451124559483,0.663732703943207,0.606614830130145,0.8052726115647746,0.5634029833077208,0.6004256812204842,0.7896137046043694,0.6478141143525931,0.6295393411956594,0.8799792624524092,0.5797456619071004,0.5120162632654718,0.5068286449419033,0.6842836990596726,0.7961537613457867,0.6249970330764565,0.6107882098915474,0.5078464666095976,0.5952771340347076,0.6887865691689234,0.7479325608604164,0.5702778732400879,5.551115123125783e-15,0.749104587037817,0.5186779102847952,0.5505935655395793
A fragment of Konungs skuggsjá-NKS 235 g 4to,0.5193550814839252,0.46864900310369895,0.5756973498593149,0.6691633703952211,0.5248865935751287,0.6250709092589013,0.5789672247861617,0.5643864721876812,0.6653649857856199,0.518881677188553,0.6375774730567697,0.5718472824881333,0.6233350423429369,0.7231078837099606,0.617087334764475,0.5620164779130324,0.7643277518466653,0.7351368135802744,0.6135502568489237,0.5604944267807112,0.6714363697444087,0.5884845619855332,0.6146559908368412,0.5187931112650191,0.6149712077439811,0.5482077861697909,0.619895276982221,0.7097525506340461,0.6219006819683744,0.6095655922675587,0.7766569821273107,0.515252340430939,0.6476586740917321,0.5943457137037808,0.6403524704207928,0.8264081835216198,0.6216185723444723,0.763328565279518,0.6789604667577838,0.6047799900336714,0.6721056726279147,0.7329218054682239,0.6702430772609577,0.5869350463460015,0.7359442817806614,0.5415391286911719,0.5279508340414505,0.7912830518114385,0.6028606351685659,0.5730966667673154,0.7814378959129545,0.5077068232610589,0.5099903162548503,0.47399000460820373,0.7388867940092447,0.7046605488149863,0.5532233560948404,0.5432944888502054,0.5833099743479182,0.5362583731312892,0.6429626373722446,0.7297842782889203,0.5098032640534169,0.749104587037817,0.0,0.540042139159449,0.6104010233149912
Víga-Glúms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),0.24156611589633858,0.21856344791797944,0.3218349956132628,0.4294131178822075,0.36275783243622906,0.39585566656934223,0.42075652915559736,0.3820827697383037,0.44052139241280863,0.21032688477816464,0.4274645562992584,0.414325391457277,0.38004938404493016,0.5828970251828256,0.4325342113435796,0.34285714305473725,0.6062835735332289,0.6246668250832697,0.4372786320549563,0.32907206681525036,0.5153601901133987,0.32140399579367285,0.34639072579099006,0.26272853687819286,0.4221700732327547,0.3857399280901386,0.5437597223835577,0.5691249671998925,0.42299842480438643,0.4255884833953534,0.6944684955380092,0.3492252049713581,0.5249289343228748,0.31643675454266773,0.5497064184879603,0.7442022718539212,0.3481662381409394,0.645297001267902,0.4911592854886616,0.5376958349070009,0.4674051702446246,0.5560462674885469,0.49763941268604994,0.32427228510845274,0.6848018764007697,0.25430057567358655,0.362541587758232,0.6874370878853724,0.4186726032196072,0.40564136589956645,0.7522457727364533,0.27740211890071687,0.227736712493667,0.21768251034975217,0.5839448947215188,0.6382761912568659,0.34346521314498235,0.39903882324869333,0.339503347956598,0.3783421236739237,0.4200080824346587,0.559525809274144,0.24709902045823284,0.5186779102847952,0.540042139159449,2.5646151868841116e-14,0.33318300044186655
Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31),0.34638361238210813,0.3413189599079427,0.3906784497332322,0.4961923677024447,0.4282474857024293,0.4362291228301495,0.44854386845350414,0.45102370188408036,0.5315941990096393,0.3085737052112645,0.48702054647663096,0.46895503783218184,0.45299439637316663,0.6599316686518388,0.5151413238094303,0.4475168417073141,0.6567510530440319,0.7038366325953187,0.5176631531878735,0.42407079726850894,0.5537529512388977,0.43886151812275387,0.44003473755457156,0.36525020727407465,0.4834841966186503,0.4546048691338963,0.6080617603378912,0.6207063738746301,0.50898548746665,0.46642183283044014,0.7507792184389779,0.41293116908311744,0.5834354354257838,0.4286112942248219,0.6226992893399714,0.7531076128836139,0.43139689618013455,0.6681343907295154,0.562083395523046,0.6117742474550878,0.5520254254828296,0.6079575407183193,0.569611387100896,0.42930373230027696,0.7000653167760533,0.3610441946939843,0.4173264408876509,0.7287689863340194,0.51597178359276,0.5151430795437,0.8111212930097171,0.39278431603734065,0.3232627274019668,0.3071965888677819,0.6000882195304841,0.6932786052511917,0.44518048888920525,0.43977321239692513,0.41365841339237464,0.41272184991497674,0.5187089264827748,0.619979723502754,0.366895520166592,0.5505935655395793,0.6104010233149912,0.33318300044186655,8.992806499463768e-15
