,Gunnlaugs saga Ormstungu-AM 557 4to,Breta sǫgur-AM 573 4to,Karls þáttr vesæla-AM 557 4to,Hróa þáttr heimska-AM 557 4to,Theta-fragment of Egils saga-AM 162 A θ fol.,Pamphilus saga-DG 4-7,Kormáks saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (120vb.21–129rb.7),Bandamanna saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (114ra.41–120vb.21),Old Norwegian Homily Book-AM 619 4to,The Kringla fragment of Óláfs saga helga-Lbs fragm. 82,A fragment of Landslǫg Magnúss Hákonarsonar-NRA norr fragm 7,Hallfreðr saga vandraskald-AM 557 4to,Sveinka þáttr Steinarssonar-AM 557 4to,Valdimars saga-AM 557 4to,"Kristinréttir, Landslǫg Magnúss Hákonarsonar, Bǿjarlǫg Magnúss Hákonarsonar ok réttarbǿtr | Kristenrettar, 
                     Magnus Lagabøtes landslov, Magnus Lagabøtes bylov og rettarbøter-AM 60 4to",A fragment of Óláfs saga helga hin elzta-NRA norr fragm 52,A fragment of Haralds saga harðráða in Heimskringla-NRA norr fragm 53,A fragment of Fagrskinna-NRA norr fragm 51,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 305 fol,Birgitta Andersdotters bönbok-Holm A 80,A fragment of Maríu saga-NRA norr fragm 78,Codex Wormianus-AM 242 fol,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 56 4to,Hrafns saga Sveinbjarnarsonar-AM 557 4to,A fragment of Brendanuss saga-NRA norr fragm 68,Rögnvalldr ok Rauð-AM 557 4to,Hallfrear saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),Codex Frisianus-AM 45 fol.,"Kristinréttir, Bǿjarlǫg Magnúss Hákonarsonar ok réttarbǿtr | Kristenrettar, Magnus Lagabøtes bylov og rettarbøter-AM 78 4to",Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 B,A fragment of Jóns saga helga-NRA norr fragm 57,A fragment of Páls saga postula-NRA norr fragm 80,Völuspá in Codex Regius-GKS 2365 4to,A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 A,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,Eiríks saga víðförla-AM 557 4to,Legenden om Barlaam och Josaphat-Holm A 49,Codex Runicus-AM 28 8vo,Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),A fragment of Thómass saga erkibyskups-NRA norr fragm 66,Landslǫg Magnúss Hákonarsonar ok Farmannalǫg | Magnus Lagabøtes landslov og Farmannslova-DG 8 I,A fragment of Barlaams saga ok Jósafats-NRA norr fragm 64,A fragment of Agǫtu saga-NRA norr fragm 70,Zeta-fragment of Egils saga-AM 162 A ζ fol.,"Various texts, including Eufemiavisorna-Holm D 4","A fragment of Gregors saga páfa and 
                            Díalógar-NRA norr fragm 71",A fragment of Flóress saga ok Blankiflúr-NRA norr fragm 65,A fragment of Rimbegla-NRA norr fragm 59,A fragment of Njáls saga-AM 162 B α fol,A fragment of Stjórn-NRA norr fragm 60 C,A fragment of Karlamagnúss saga-NRA norr fragm 61,Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),Fstbrra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 30 4to,A fragment of Stjórn-NRA norr fragm 60 B,A fragment of Karlamagnúss saga-NRA norr fragm 62,Vǫluspá in Hauksbók-AM 544 4to,A fragment of Karlamagnúss saga-NRA norr fragm 63,A fragment of Stjórn-NRA norr fragm 60 A,Trójumanna saga-AM 573 4to,Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,Alexanders saga-AM 519 a 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 B,A fragment of Konungs skuggsjá-AM 1056 IX 4to,Reynistaðarbók-AM 764 4to,Landslǫg Magnúss Hákonarsonar and amendments (skipan) | Magnus Lagabøtes landslov og rettarbøter (skipan)-AM 302 fol,A fragment of Konungs skuggsjá-NRA norr fragm 58 C,Dámusta saga-AM 557 4to,Thómass saga erkibyskups-NRA norr fragm 67,A fragment of Konungs skuggsjá-NRA norr fragm 58 A,Two fragments of Njáls saga-AM 162 B θ fol,Virgin Mary’s complaint-SKB A 120,Eiríks saga rauða-AM 557 4to,Stúfs þáttr Kattarsonar-AM 557 4to,A fragment of Konungs skuggsjá-NKS 235 g 4to,Vga-Glms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31)
Zeta-fragment of Egils saga-AM 162 A ζ fol.,0.8534671269924631,0.8211381679061837,0.8426626242202406,0.9101879040053555,0.7021186209020321,0.8021352507286179,0.8393071034968524,0.8393356901202069,0.7608624757137498,0.9273875096251817,0.821456121892497,0.8428430774698863,0.9485941954458849,0.9016816499695326,0.9000988621581034,0.8212907492269311,0.9220505416184314,0.9537828616266131,0.8752311783408923,0.976573731626443,0.8833336182569853,0.8090837377066951,0.8677729780032082,0.8471909107368765,0.7980265224274711,0.856632347491948,0.8730648070349303,0.7862439134073573,0.8701569649957517,0.8157192849550166,0.9563845008653173,0.8852578036498182,0.9222758043431148,0.8739590708629671,0.9385985924525788,0.9030594470082973,0.8217928934613035,0.8816165564619551,0.9652317853453073,0.9999663804617296,0.8352986014605843,0.9204609229053237,0.8627576119216244,0.9126620183901831,0.9576198527388876,0.0,0.9773574315109906,0.9078337995355178,0.9291308384922111,0.9364454125968632,0.9614368959280395,0.9278194767076064,0.8714585444589529,0.8221270242144695,0.8851112998836386,0.8774688950993333,0.9254244717050383,0.8547237245874809,0.9437100388336531,0.8917879186019665,0.9598339233141772,0.8582211084042244,0.8442432561281811,0.9002647822290599,0.8917303710704427,0.9410002210965505,0.8277476859465884,0.861937247226056,0.7759724183758098,0.8626317374413093,0.900522976472408,0.7603473979027922,0.928318632382437,1.0,0.7836711763485753,0.900512172918192,0.8745085100621377,0.8173736026825856,0.8997325543798453
"Various texts, including Eufemiavisorna-Holm D 4",0.9878713544602713,0.8343629948813617,0.9893940588452317,0.9905453554850561,0.986529848600816,0.9657975556267769,0.974227810278966,0.973982043104038,0.978278665694963,0.9851673020638791,0.9187667973388994,0.9895861532951613,0.9932156130587582,0.991561120714697,0.814271798039206,0.8965599750140991,0.996463086929935,0.9400211821861058,0.8272196125494944,0.5408663772878506,0.9598728937843065,0.8903813979299601,0.8279307268590326,0.9914611089076683,0.9210822408182124,0.987987256054315,0.9788793928410683,0.9827399769776517,0.8133930724721155,0.9243238751360252,0.9123454442544836,0.9311000429470377,0.9762268013653725,0.9773042992478728,0.9826924069663311,0.9877571351531773,0.8937546775186207,0.9954574805524292,0.3770629353327265,0.9999999777967578,0.9745339410929061,0.9328177137166115,0.8757159719878502,0.9558069249790481,0.9878897564635909,0.9773574315109906,0.0,0.981152290921071,0.9883325807421011,0.9951349546564863,0.993597452763148,0.9429610261579933,0.9081508183285704,0.9671745532426302,0.9763811419039259,0.8759639087417586,0.9437208981448035,0.9834983673604775,0.956032756622394,0.9828211887361415,0.9853227633751768,0.895791657572741,0.8966715499025344,0.9822224703806175,0.9551639792999236,0.9759635550690149,0.8820490936195637,0.8313105799544207,0.9448792184130188,0.9886702498893719,0.9744841371280105,0.9901561761900354,0.9258661856694219,1.0,0.9842911121063599,0.9902211399009855,0.9700924408731969,0.9645807365375159,0.9868390685477659
"A fragment of Gregors saga páfa and 
                            Díalógar-NRA norr fragm 71",0.9326647406681857,0.8967840321760505,0.9266552483534815,0.9466932517867053,0.9024416149866041,0.8697011243845627,0.9337958350456641,0.9390521042853142,0.8677177680579544,0.963968112238772,0.8797169577002703,0.9379195243063149,0.973337303707624,0.9503063076026044,0.9340563113527851,0.8988658602859586,0.9555311397796032,0.963785284446202,0.9160370192503563,0.9641637822186903,0.9318946439615016,0.9061868159784903,0.9116759502894388,0.9330214484014268,0.8945482169408902,0.9316980197251159,0.9502048098394964,0.917907633215102,0.9118892093730819,0.9016688120445546,0.9552747925010376,0.9302693753386406,0.9551265219703703,0.9323851049010726,0.9799658701494739,0.9500114567886903,0.8968523756161766,0.9351932077247938,0.9530221429866917,0.9999774917847828,0.9473219501206155,0.9395358521611195,0.926900915258779,0.9541560580890588,0.9681648245461165,0.9078337995355178,0.981152290921071,3.885780586188048e-15,0.960871039366767,0.9610397528988759,0.9891236768903612,0.9479131305265089,0.9124868246636613,0.92518068371358,0.9560711129680408,0.932440147048461,0.9454095545198972,0.934374881897819,0.9741767400634314,0.9629712931213253,0.977758045127331,0.9147744749427179,0.9448540585055266,0.9536336552383626,0.9324183116626117,0.9689704109773579,0.9287086796092283,0.9115646380804476,0.8459434633610626,0.9241272722242042,0.931702716045427,0.8600452866555898,0.9458071210965023,1.0,0.907166433382222,0.9402831748749916,0.9158347411647644,0.930589083331462,0.9593640742860088
A fragment of Flóress saga ok Blankiflúr-NRA norr fragm 65,0.9082741825508697,0.8864686113130317,0.9261588652976568,0.9406467801098108,0.9011841881104224,0.8877112954375868,0.9274993032834372,0.9148799863524878,0.9139925831037162,0.9738276030743679,0.9314150894557293,0.9232698955176776,0.9720986167831869,0.9532395992365068,0.955544128225056,0.9725317452057517,0.9533584725393388,0.9796934146793514,0.9544204041623328,0.9958321001886384,0.9531038530054862,0.9324822800446612,0.9553749938621797,0.9371860453731474,0.9260705682316659,0.9194017746973305,0.9298230405632828,0.8982387207793753,0.9555699551338708,0.9224349181788816,0.9841049543530352,0.9579855489631794,0.973044646469273,0.9450229127038428,0.9884418293128019,0.9493107846757114,0.9209311380720193,0.955810586257027,0.992836489365186,0.9999945283858698,0.9443373028256563,0.9559526776168054,0.9438409006298965,0.924083969011602,0.9559995997113829,0.9291308384922111,0.9883325807421011,0.960871039366767,0.0,0.9743876344417127,0.9647267006303556,0.9654834354350286,0.9394091446882954,0.9154788262891927,0.9518835897105757,0.9459157958102301,0.974074213749232,0.91696902651209,0.9763150043123976,0.9303715205328085,0.9826193341828953,0.8987709498674162,0.9207056884590289,0.9755099166833707,0.9159361539036686,0.9662268328521241,0.8617645835796122,0.9523265086009524,0.9073461379846001,0.9254466685169909,0.9527471809490542,0.9063026801743652,0.9590545186130144,1.0,0.9165477321854272,0.9406326620216368,0.9449291053221995,0.9180603499102332,0.9552115629217948
A fragment of Rimbegla-NRA norr fragm 59,0.9338140843124771,0.9338585858247825,0.9401414816952313,0.9525290958867918,0.9480944214775214,0.9432875500633477,0.936038960542976,0.9436233933121577,0.9503383298834106,0.9775984891732725,0.9426765652043022,0.9361186700298105,0.9742282753359968,0.9500453794061052,0.9602023377841268,0.9584777242308719,0.9606239066912363,0.9819891642342142,0.9600982499786924,0.9932820162127616,0.9458932598321629,0.9497422033895674,0.9580501294907325,0.9337253957700381,0.9388832937238043,0.9451855480444866,0.9504842307723885,0.9173838646233101,0.9552621176580038,0.933517116871346,0.9809843415553259,0.968856894606197,0.9647931321298856,0.9442741849587573,0.9892141780543136,0.9500747352409726,0.9336345132506413,0.9551170826180749,0.9929425352903049,0.9999951463736594,0.9455921600203733,0.9628965449021553,0.96187753081967,0.972387472738432,0.9751377659622018,0.9364454125968632,0.9951349546564863,0.9610397528988759,0.9743876344417127,0.0,0.9901164024916471,0.9639684097932036,0.9589919035987912,0.9279999676456762,0.9526370965913632,0.9608404620774901,0.9620063857955452,0.9471977602112389,0.9850815432479533,0.9500884344779171,0.9813069152230182,0.9470854010799338,0.951378460997584,0.9775768615119841,0.9652913307795223,0.9765318840775274,0.9328949979099112,0.956264199159557,0.9288767874791388,0.9341738338455456,0.9561761795867505,0.9111492756880977,0.980564562547689,1.0,0.9163973147806304,0.9569470191811033,0.9561238728624497,0.9338860680566684,0.958748998700942
A fragment of Njáls saga-AM 162 B α fol,0.9457961480063627,0.9434216000740354,0.9537149886114387,0.9589755735009505,0.9558983161932786,0.9608906305301942,0.955949572411742,0.9507946304952135,0.9756872772449179,0.7135642899606711,0.9790316535002936,0.9460544830622142,0.9805634018593171,0.969389370024774,0.9525731290027447,0.9839159360469247,0.9802678111233277,0.9934218634061369,0.9685689202822872,0.995566751423303,0.9817923358643977,0.9424028113223559,0.9679534934727548,0.958746296252091,0.963313140468344,0.9574267401521381,0.9572797182030472,0.9540526077975398,0.9633814268157416,0.9686137382029623,0.9896801998295433,0.9799787003730971,0.9839385903154524,0.9707228674332898,0.9855135602076198,0.9798117422548511,0.9703091477298311,0.9762410132330483,0.9924890220603843,1.0,0.964434874966884,0.9853029673386657,0.963758219936509,0.9749870875228159,0.9862399249509026,0.9614368959280395,0.993597452763148,0.9891236768903612,0.9647267006303556,0.9901164024916471,0.0,0.9840271997753608,0.9754396207704895,0.9555227215240244,0.9664800194814956,0.9608615249475917,0.9857405794095147,0.9603788969206606,0.9825880639630381,0.9674441225857591,0.9968499089759139,0.9540353891940206,0.9181147160689673,0.6640234532491751,0.9697935804189041,0.9910363834646971,0.9428767248782217,0.9643800258398738,0.9742499896497484,0.9590701519237482,0.9856506672107223,0.9673234720155763,0.7402223756790587,1.0,0.9471080356035478,0.9654020543217289,0.9847765929537647,0.9494919689357016,0.9679850539612803
A fragment of Stjórn-NRA norr fragm 60 C,0.9243655969511682,0.7702985449061457,0.9353615503678311,0.9445835947530133,0.9203237928296782,0.9263486247333715,0.9260382432221954,0.9213639325159491,0.9386457804731771,0.9590957795518597,0.8466964918156289,0.92660396847782,0.9707442866479775,0.9527613473547631,0.8531742326084063,0.8162968125217854,0.9543990064089196,0.8991511888442191,0.8554023592258868,0.8709090251395656,0.9031067752018921,0.9508400178868179,0.8655540478743144,0.9352966464204148,0.8295199127182903,0.9393204230173678,0.9337289188383587,0.8932744848063471,0.8507576958536243,0.9432679322723907,0.8865948014662222,0.8695187333569099,0.9363127400089281,0.9219064833423523,0.9892612447189888,0.9423454465259833,0.9413571376038945,0.9638963413320129,0.8354648169647638,0.999999136286798,0.9346089954501402,0.8791231815280911,0.9626613837767768,0.9631107358836368,0.9700430371234718,0.9278194767076064,0.9429610261579933,0.9479131305265089,0.9654834354350286,0.9639684097932036,0.9840271997753608,1.6653345369377348e-15,0.8153318327043593,0.9158727003073739,0.9430259182357708,0.9662103452834119,0.886807373459125,0.9314736547198559,0.9816633043563886,0.9379093371914539,0.9812761259519714,0.7990894043459602,0.936504966693172,0.9677116752435804,0.901122077523106,0.9822362926969065,0.9010562507144224,0.8554830168689218,0.8629050199493108,0.9343624815518798,0.9599561543853613,0.9235209599244644,0.8698625520030612,1.0,0.9228322324636419,0.9391460557196087,0.9182592770454505,0.9098569729064095,0.950566518692306
A fragment of Karlamagnúss saga-NRA norr fragm 61,0.9138183507109132,0.6441947205355123,0.9259292416855879,0.9435282910735768,0.8501441084761654,0.8266737739523795,0.9241029250253516,0.9206598134963163,0.8768911630240874,0.9283062085896863,0.759867316633721,0.9211191822847324,0.9670282261100225,0.9432209851549145,0.7725075841081703,0.687136440725439,0.9392192100814364,0.8213742165669637,0.7663719872316709,0.7894976580724167,0.86302474347134,0.9172760854955617,0.7786328152354043,0.9327781867285958,0.7355330268360831,0.9271311877639027,0.9321880003218195,0.8932433294268087,0.7564183522664997,0.9077183650750063,0.8146103881658723,0.7972455066767361,0.9008440831215361,0.8917017198972123,0.9733393991639698,0.9232253726254916,0.9072338036447781,0.9491303911159947,0.7309175082768584,0.9999909107525222,0.934464374824049,0.8264977325485207,0.9352191387621961,0.9375555244291239,0.96314630489789,0.8714585444589529,0.9081508183285704,0.9124868246636613,0.9394091446882954,0.9589919035987912,0.9754396207704895,0.8153318327043593,0.0,0.913630428426943,0.944467631288361,0.9423317290134976,0.8202570218578857,0.9106299687708717,0.9710075715822605,0.9133540248564312,0.9776319820920197,0.6878464293743546,0.9260512314295191,0.937818410120907,0.8304143112861989,0.9706522739120965,0.8525743358633904,0.7676862786711056,0.7642077183452154,0.9186575087327844,0.941275297434361,0.8660002482814724,0.7849024844022819,1.0,0.9116537721567023,0.9348168561821804,0.8620931593256722,0.9121938251288054,0.942932300169177
Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),0.7357250917709488,0.7694368465627827,0.7723512073821855,0.8002687791635019,0.8034979800087564,0.8250500196339761,0.44048282463061217,0.4197677146785914,0.8424396353391064,0.9809144270906162,0.858437202817945,0.7596265505582108,0.8849560100301963,0.8233534269184197,0.9255426779410945,0.8881476544992043,0.9145341739075513,0.983177217537758,0.925058674856975,0.9848815707320965,0.9151845751023859,0.8325453248306696,0.8994707377447849,0.8271376682873777,0.8501508032593452,0.7747435246681265,0.5048605777946206,0.8246179440221354,0.9044279336396369,0.8533706574589242,0.9839652631244604,0.8907805859087606,0.937790721467276,0.8719946948787807,0.9723497689441135,0.9215915063293367,0.8508015814766893,0.8733167131536701,0.9624870053529715,0.9999725049792888,0.49793256877371017,0.9339088965048267,0.8675339010274816,0.9009664958041913,0.9286386340908962,0.8221270242144695,0.9671745532426302,0.92518068371358,0.9154788262891927,0.9279999676456762,0.9555227215240244,0.9158727003073739,0.913630428426943,0.0,0.5451183778563073,0.8983263616231523,0.9137164229191516,0.8358709344556117,0.9178647833540974,0.8639217193810524,0.9428034240587029,0.8347475150047097,0.9044958812307314,0.9357534933135054,0.866229498378543,0.9372495552137403,0.753930369142857,0.9022132077775458,0.8419315418970226,0.8031705219947243,0.9004947456401077,0.8118928250309532,0.9397415776164828,1.0,0.7436569348029881,0.8098182458189537,0.9015490667342205,0.3602980391943409,0.6397506067609049
Fstbrra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),0.8232470801507054,0.8387360411258904,0.8510894824597766,0.8650529157327331,0.8836033005269007,0.8927917602815247,0.6027376897175106,0.6008474434369842,0.9151623254554534,0.9858570125164317,0.9225688432381199,0.8334875739416304,0.9223888224308956,0.8702767720747867,0.9480701506388846,0.926843603810535,0.9412555103707266,0.9859784457685933,0.9573977974055055,0.9875353662878783,0.9419504629316076,0.9024814550046014,0.9403856430355735,0.8772296059730013,0.9027267033338882,0.8646055094953309,0.6604287418997306,0.8756684774651297,0.9411731629290511,0.9136761216564984,0.9883458855087652,0.9298537249928203,0.9582569379952356,0.9130203568679722,0.9814701865896694,0.9460456277363996,0.9182920028458572,0.9192605870199273,0.9635555086786162,0.9999903913641329,0.6458206643720459,0.9584045763744573,0.923713997367159,0.942506214394489,0.9607399058812104,0.8851112998836386,0.9763811419039259,0.9560711129680408,0.9518835897105757,0.9526370965913632,0.9664800194814956,0.9430259182357708,0.944467631288361,0.5451183778563073,8.215650382226158e-15,0.9441638438233151,0.9445232137637787,0.8893242813492371,0.9477113553695478,0.9094885143514803,0.9695182044664107,0.8777697450765894,0.9335663005981015,0.9595181141145961,0.9201300378674201,0.9693503235973838,0.8310625557020721,0.9410568574141416,0.9166253753865727,0.8760755347940334,0.9450989540901473,0.8978239977875283,0.9618021901339131,1.0,0.827920637178093,0.8701630595496654,0.945148572826094,0.5566437946829997,0.7498970356498795
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 30 4to,0.908289232470249,0.7872024137150253,0.9005897229053741,0.9346444157386613,0.8876799043932029,0.8612104037703762,0.9096486349782829,0.9060808896112905,0.838997096967266,0.949432270182204,0.8159510982415635,0.9132335442708971,0.9594100554977457,0.9400613928127752,0.5144118932183694,0.9267845367025028,0.9556038298790523,0.9853380428166466,0.5696292161953735,0.9003611755353977,0.9474659701970165,0.5490822479210389,0.545612927878689,0.9193092151275845,0.9014117830320133,0.8983635533831443,0.9332823154058213,0.900637454693399,0.523168987488712,0.6958143777690287,0.9336372280361753,0.9364789296814308,0.9609681074563224,0.9397022056703022,0.9251388526793699,0.9430405222354199,0.6590106788131025,0.9187894389768991,0.8732316049079614,0.9999611808440689,0.9208705063998562,0.9361412810529075,0.565328695110251,0.9332775571738202,0.9562683272200183,0.8774688950993333,0.8759639087417586,0.932440147048461,0.9459157958102301,0.9608404620774901,0.9608615249475917,0.9662103452834119,0.9423317290134976,0.8983263616231523,0.9441638438233151,8.271161533457416e-14,0.9602768113359187,0.9028202450992588,0.9084927924299155,0.9515353040346339,0.974594215925065,0.9206309673182228,0.6814999352327857,0.8988678167324075,0.9368930255446649,0.9272190999994602,0.7677125272496066,0.5504185122140377,0.824649829849923,0.8875563922580442,0.8915842573878809,0.8094928705762271,0.8972778801525767,1.0,0.8742927560529278,0.930037992783004,0.8919932225168742,0.8981063165369869,0.9463390301892404
A fragment of Stjórn-NRA norr fragm 60 B,0.9290208337051907,0.7816508093472047,0.936806046953227,0.9475725178796888,0.9256034824150245,0.9300718478872739,0.9280449709912783,0.926687565564174,0.9318992339165153,0.9669403179089241,0.8586484168635735,0.930381574352853,0.9720446270549932,0.9567463587674229,0.856095623004314,0.8140476904570142,0.9680641934263372,0.9017406790364199,0.8547417071084016,0.8718806332869337,0.9175239788975427,0.9365859615844523,0.857792069877314,0.9506021619765744,0.834858810552604,0.9487871556427964,0.9330873858871672,0.9431555364461893,0.8451437138719522,0.9491070533187957,0.8925557622298148,0.8735666076951235,0.9446351482658824,0.9357992078448817,0.9905703104306314,0.9445594286409507,0.9484319445639026,0.9567179052346392,0.8369176908857731,0.9999918791614667,0.9255737083423864,0.8975137799449067,0.9513112604112061,0.970315681716607,0.9806776080650522,0.9254244717050383,0.9437208981448035,0.9454095545198972,0.974074213749232,0.9620063857955452,0.9857405794095147,0.886807373459125,0.8202570218578857,0.9137164229191516,0.9445232137637787,0.9602768113359187,0.0,0.9433282025561871,0.9789152351836719,0.953495258222592,0.9839155093484259,0.8127083153182988,0.9606271236027235,0.9656365111279698,0.9145770312001098,0.9817255776162153,0.9025601590983365,0.8514100064240806,0.86387861038066,0.9443453641106165,0.9615254500854755,0.9260610536208751,0.8705382276460119,1.0,0.934161879024304,0.9437852430077106,0.922402688466388,0.9092150253116006,0.9404636826256353
A fragment of Karlamagnúss saga-NRA norr fragm 62,0.8232434091837154,0.8418267812134738,0.8388384811573424,0.8723415026137129,0.851829520123716,0.8632293278974128,0.8482266254504733,0.8448203735183579,0.8532202204529868,0.9616867713800309,0.872596703764811,0.8342737338261044,0.932755693102886,0.8952936026435265,0.9184688621104309,0.9277812797576291,0.9185693324675122,0.9771985660887728,0.924090626608731,0.9915599875971538,0.9157187786611614,0.8420478402502837,0.9153825732561043,0.8618633171237272,0.873481581853749,0.8458906141453524,0.8704973772793385,0.829167058254813,0.9158517519267209,0.8644952341116494,0.9782156063320933,0.9249902620387467,0.9506871513955221,0.9041594274039181,0.976479786153426,0.9074562374930051,0.8667128944236651,0.8895263855230674,0.9870430482658816,0.9999822498521014,0.8738130285518657,0.9293506941591092,0.8998034197580215,0.9126828759585803,0.9489117902363844,0.8547237245874809,0.9834983673604775,0.934374881897819,0.91696902651209,0.9471977602112389,0.9603788969206606,0.9314736547198559,0.9106299687708717,0.8358709344556117,0.8893242813492371,0.9028202450992588,0.9433282025561871,0.0,0.9490214671925866,0.8793046448669742,0.962983010584951,0.8786497939075008,0.8865686278896922,0.9428356890243887,0.9036852027656634,0.9414881037315336,0.82171637738894,0.9134035995947357,0.8562734873570268,0.838345260244961,0.9171586875960807,0.845147922195457,0.9469900234127766,1.0,0.8206667979291657,0.8749196845460749,0.9046791375099457,0.8391796719502984,0.9036456972760474
Vǫluspá in Hauksbók-AM 544 4to,0.9510217268762245,0.9217995977835808,0.9474525364669438,0.9636434114591024,0.9536453656637122,0.9429893164534605,0.928936156217965,0.9273785577455538,0.9416487460961425,0.9816749436536284,0.9479276370086774,0.9496771405430777,0.9781950749690106,0.9636022160174752,0.9187530723436388,0.9717002092496663,0.9821033034489525,0.9933785938896961,0.9166775816666147,0.9802440546626314,0.9618488118897017,0.8122427811444702,0.9117691514112282,0.9589016815518316,0.9505007369663547,0.9509755492490207,0.9436452640238104,0.9498859711150776,0.9109457724178098,0.912513126431525,0.97988634661593,0.9673841970220113,0.979082805482573,0.9606514517861049,0.886260578203111,0.9690877077815279,0.9032359942827695,0.9652259678429573,0.9763222174199485,0.9999896785118907,0.9364620532045949,0.9607519502720225,0.8815384215792533,0.9257149174191407,0.9737678956158544,0.9437100388336531,0.956032756622394,0.9741767400634314,0.9763150043123976,0.9850815432479533,0.9825880639630381,0.9816633043563886,0.9710075715822605,0.9178647833540974,0.9477113553695478,0.9084927924299155,0.9789152351836719,0.9490214671925866,0.0,0.9603279361322524,0.9672531131326375,0.9605217394941111,0.9062039469362144,0.9555091745254494,0.9697029025967937,0.9464429729432728,0.8769578097299323,0.9098762714957642,0.9303626774185789,0.9454891110840087,0.9353616792344303,0.933705119627204,0.9727612622675549,1.0,0.9343585326236404,0.9623481423038744,0.9611203556733365,0.9163116554423114,0.9583893177208576
A fragment of Karlamagnúss saga-NRA norr fragm 63,0.8673241122166775,0.8628466263180103,0.8842980865556295,0.9153737207178505,0.895385719682765,0.9167421890223624,0.8818616529111513,0.8695118380590219,0.9409542702863211,0.9636211172713254,0.9242628270484035,0.8687511419298397,0.9524756538672731,0.9180845188739281,0.950474416700829,0.9476785283336747,0.931826844884674,0.9774023708972682,0.9557190903701309,0.9918830978926123,0.92336022499164,0.9208373436230353,0.9535855673953743,0.8946159218953322,0.8955774055861854,0.8925937025229624,0.8915351927424107,0.8335271439052901,0.9486519723326028,0.9166210240467143,0.9762623379601589,0.9428835278273817,0.9466977910123116,0.8971323100193064,0.9816205775943008,0.919168466778044,0.9245942990111813,0.9276282319772707,0.9931236491465979,0.9999980575468482,0.8931821795144514,0.9406480628909253,0.9375865258735102,0.9270119660798071,0.9569302336447311,0.8917879186019665,0.9828211887361415,0.9629712931213253,0.9303715205328085,0.9500884344779171,0.9674441225857591,0.9379093371914539,0.9133540248564312,0.8639217193810524,0.9094885143514803,0.9515353040346339,0.953495258222592,0.8793046448669742,0.9603279361322524,0.0,0.9640103537022522,0.8876698426584729,0.8908011721611641,0.9614726897165132,0.9169243367256532,0.9586977172379259,0.8189479941914456,0.9501905209382266,0.9115408850397276,0.8851315971521392,0.9303430850063568,0.9059528091452478,0.9620513956509004,1.0,0.8696659129028602,0.8913191713901799,0.9337892135175052,0.8664927600500101,0.9172512062800781
