,Gunnlaugs saga Ormstungu-AM 557 4to,Breta sǫgur-AM 573 4to,Karls þáttr vesæla-AM 557 4to,Hróa þáttr heimska-AM 557 4to,Old Norwegian Homily Book-AM 619 4to,Theta-fragment of Egils saga-AM 162 A θ fol.,Prosper’s Epigrams-AM 677 4to,Pamphilus saga-DG 4-7,Kormáks saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (120vb.21–129rb.7),Bandamanna saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (114ra.41–120vb.21),The Kringla fragment of Óláfs saga helga-Lbs fragm. 82,A fragment of Landslǫg Magnúss Hákonarsonar-NRA norr fragm 7,Hallfreðr saga vandraskald-AM 557 4to,Sveinka þáttr Steinarssonar-AM 557 4to,Valdimars saga-AM 557 4to,A fragment of Óláfs saga helga hin elzta-NRA norr fragm 52,A fragment of Haralds saga harðráða in Heimskringla-NRA norr fragm 53,A fragment of Fagrskinna-NRA norr fragm 51,A fragment of Maríu saga-NRA norr fragm 78,Hrafns saga Sveinbjarnarsonar-AM 557 4to,A fragment of Brendanuss saga-NRA norr fragm 68,Rögnvalldr ok Rauð-AM 557 4to,Hallfreðar saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),Codex Frisianus-AM 45 fol.,Gregory’s Homilies on the Gospels-AM 677 4to,Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 B,A fragment of Jóns saga helga-NRA norr fragm 57,A fragment of Páls saga postula-NRA norr fragm 80,Völuspá in Codex Regius-GKS 2365 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,Eiríks saga víðförla-AM 557 4to,Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),A fragment of Barlaams saga ok Jósafats-NRA norr fragm 64,A fragment of Agǫtu saga-NRA norr fragm 70,Zeta-fragment of Egils saga-AM 162 A ζ fol.,"A fragment of Gregors saga páfa and 
                            Díalógar-NRA norr fragm 71",A fragment of Flóress saga ok Blankiflúr-NRA norr fragm 65,A fragment of Rimbegla-NRA norr fragm 59,A fragment of Njáls saga-AM 162 B α fol,A fragment of Stjórn-NRA norr fragm 60 C,A fragment of Karlamagnúss saga-NRA norr fragm 61,Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),De xii abusivis saeculi-AM 677 4to,Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),De virtutibus et vitiis-AM 619 4to,A fragment of Stjórn-NRA norr fragm 60 B,A fragment of Karlamagnúss saga-NRA norr fragm 62,A fragment of Karlamagnúss saga-NRA norr fragm 63,A fragment of Stjórn-NRA norr fragm 60 A,Trójumanna saga-AM 573 4to,Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,Alexanders saga-AM 519 a 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 B,A fragment of Konungs skuggsjá-AM 1056 IX 4to,Reynistaðarbók-AM 764 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 C,Dámusta saga-AM 557 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 A,Two fragments of Njáls saga-AM 162 B θ fol,"De xii abusivis saeculi, Prosper’s Epigrams, Gregory’s Homilies on the Gospels, Gregory’s Dialogues-AM 677 4to",Eiríks saga rauða-AM 557 4to,Stúfs þáttr Kattarsonar-AM 557 4to,A fragment of Konungs skuggsjá-NKS 235 g 4to,Víga-Glúms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31)
A fragment of Stjórn-NRA norr fragm 60 B,0.5444212764536966,0.5470804381654557,0.5982788500545639,0.6609701794861648,0.6062515733305041,0.6560865778065516,0.697160613722239,0.6450906808541325,0.5705040045477799,0.587494796518188,0.6508025672478346,0.6795300413242378,0.5583483261807929,0.7136216394873665,0.6395146243582365,0.5914183901960882,0.7343214805410039,0.7261324550368844,0.6513088434061105,0.60385577653442,0.654873805808049,0.5906762484413635,0.5514090233032762,0.5712022854116061,0.6758702723853067,0.6402290610973647,0.6974803652530037,0.7394097198046565,0.6204594495567805,0.6879423264644375,0.747960545909606,0.6445223184148363,0.672344226520892,0.5604567235956202,0.6821326457238593,0.8262251490374926,0.6310456000547229,0.7775178585755981,0.6808671765154743,0.6640006080457095,0.6756173213627508,0.7271090130828028,0.6522032682636227,0.5456078166629823,0.7581132498815226,0.5829444152231071,0.6318816585927343,0.0,0.6217645012281829,0.5970086294745571,0.757083220830316,0.5665719388581663,0.559520211935017,0.58533409843627,0.7462524625528115,0.7607262443677651,0.5465920671293187,0.6583261467331255,0.6155846914023173,0.6622401414563366,0.6261861520783639,0.7529951999352001,0.566917991305824,0.7278833535100739,0.6852330913908673,0.5522597767222943,0.6311313242411873
A fragment of Karlamagnúss saga-NRA norr fragm 62,0.30749171495063987,0.27063184607199664,0.3670778208289096,0.4719074453499108,0.3733283882403303,0.45485982982650486,0.4690003155892398,0.41783972244598633,0.31593292680613805,0.33627390917061484,0.42370169745157626,0.4239932321353008,0.3106308179880076,0.5683911379649711,0.4374028241523419,0.3541239188714974,0.5944970285126621,0.5815040033286809,0.43679530876163974,0.3727713700266023,0.46604619644726164,0.3565426968737252,0.29899392479616704,0.31253115663813746,0.45799960163462594,0.3737504153930642,0.535065961973699,0.5750607773184552,0.3983193536209084,0.4667707162610164,0.632431813833757,0.3733210830867072,0.4962703167915591,0.31850742269594157,0.4951308092637844,0.708364283749837,0.4158944504436074,0.6088875408991654,0.48044559770709805,0.4607678553393746,0.4861817308036913,0.5605485398839272,0.45365199147065993,0.2801793166068294,0.6249524242130622,0.3396842388782295,0.39878734976564534,0.6217645012281829,4.9960036108132044e-15,0.31231370205777065,0.6482911540806223,0.3113379467475196,0.30405736603078337,0.305178352561725,0.5641103866032264,0.6036971161647232,0.26769936336807254,0.4311292933292684,0.37482188388357496,0.4404376351585345,0.4344046994944899,0.5969257086154149,0.3184918532881912,0.5685012742029958,0.48834205346054216,0.28007953515161843,0.4098371740706662
A fragment of Karlamagnúss saga-NRA norr fragm 63,0.274527113273506,0.23956409215254004,0.3420970846169019,0.4740804362218197,0.3361283899215751,0.43735096513776517,0.48382025529634287,0.4034027902599471,0.29481257007624095,0.3314218406225574,0.38929902874409605,0.44106283259683077,0.2946977307981119,0.5247546367986733,0.4016684996764046,0.3202913263341176,0.5528527267557242,0.5484727533743036,0.4207202919383821,0.33967800511639235,0.4538692462707946,0.33327758813883357,0.2761017956223739,0.27110566576223616,0.4670481463266899,0.392862986905423,0.4814570759187301,0.5447092883253131,0.3727403827861321,0.4745927826584291,0.597784400418418,0.3890859657662835,0.4402145314944257,0.28499603449923616,0.4634091302833757,0.7059161064429456,0.4085371398743406,0.6218435537634011,0.48863255945406237,0.41657668077179455,0.4579048443841208,0.5473370648045943,0.42000758338094824,0.2658873849449638,0.60640762121116,0.32356195326148385,0.3992525998075659,0.5970086294745571,0.31231370205777065,2.6645352591003757e-15,0.5728886438061511,0.277528408680333,0.2723138154590141,0.2889152832448294,0.5903752081674789,0.5868427538095591,0.2472206182331852,0.41342876779801463,0.3676262480659652,0.4356462230623218,0.4108369246619984,0.604505031836287,0.2762317406056345,0.5529408665648663,0.45566916391417633,0.2759604727463584,0.41978782716002117
A fragment of Stjórn-NRA norr fragm 60 A,0.5796905660810505,0.5493216277025827,0.6397040596690158,0.7275595495865641,0.5846776208550021,0.6933553784046569,0.6925170226204851,0.6447504910906048,0.6072955934719998,0.6093901288716157,0.6735927743628016,0.6838123877943054,0.6191287589421666,0.7153350496497654,0.6487291914947668,0.6012827191710501,0.7710437276952786,0.7212767465693108,0.65464124856605,0.6131094776749255,0.7084300865459601,0.6239828345161746,0.6037838979987726,0.5977988998719017,0.69174405642744,0.6565259784160722,0.6234396492494625,0.7395505864224382,0.636394348029051,0.6948344532053495,0.7578651860066599,0.6474192583511313,0.6768671654629536,0.5930253167704516,0.6682505395573664,0.8344119098483661,0.6864408951275986,0.8039174157982946,0.7360704092941714,0.6063101033657624,0.6807968613484194,0.7523146398837623,0.6846031878464913,0.569495102729767,0.7104347515226757,0.610142512831958,0.6143056346801627,0.757083220830316,0.6482911540806223,0.5728886438061511,0.0,0.5854494624386151,0.602749508087399,0.5852383997897186,0.7613184569671128,0.7151379086690915,0.5493559636089901,0.630037738227454,0.6520330990458866,0.6448207875266991,0.6579010105133034,0.7890934100147778,0.5693265236327336,0.806855682513019,0.6306943311566454,0.5976206271021075,0.6976664051468822
Trójumanna saga-AM 573 4to,0.18382494575275588,0.1300007425732186,0.26975044947062377,0.40003673770602954,0.25771809760508313,0.3548794903037178,0.37641607685542955,0.32038876524801874,0.19089983748231976,0.22617368079351086,0.3222372420658456,0.35634900594413255,0.18816615439059858,0.48461254355474015,0.309834951715798,0.2259642777073223,0.48977196891861674,0.502871097275439,0.3382109872011735,0.22716478642080817,0.39395985084978924,0.254714544786953,0.17955226273029623,0.18407278175533393,0.39161624816872975,0.3119887922241491,0.45406623024489057,0.47960791593958685,0.29073134837994485,0.3791242764920336,0.5641984686337819,0.3052313767286886,0.4241130006284535,0.1722764435826759,0.43448466446201695,0.6803434726438226,0.2922749732514206,0.5460621354805739,0.4360839769395226,0.3892197346440496,0.3844600965699475,0.4809643876042484,0.38840629872679,0.14833846098167935,0.5483096812077719,0.21107195347565155,0.3028639040704064,0.5665719388581663,0.3113379467475196,0.277528408680333,0.5854494624386151,0.0,0.1699232660311073,0.16799566762406914,0.5061314429191439,0.5425550585380982,0.14347965199172985,0.3321403737081887,0.2717223008812292,0.3411371272496281,0.32923563796016964,0.5477386555342709,0.17646826084147493,0.5172876381044214,0.3987295737102575,0.163413968101069,0.30799189250099057
Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,0.15179291559132557,0.12198985884141333,0.2283390698491763,0.36453416110907244,0.2454176684706747,0.18993243987036057,0.3533368793398727,0.3506654101123917,0.16444449213262513,0.17679033020360946,0.24181410282744142,0.34182363514287406,0.13500148963582148,0.45986764775992417,0.32029638256907744,0.21372420588931063,0.4417215345970914,0.49608436562543023,0.3185507747974793,0.19221221140090305,0.3572342183506453,0.21743834506404147,0.13971492194491553,0.11346072918326211,0.36249080074297513,0.29177813932483354,0.45188250670683927,0.4300085625640807,0.2694599922319959,0.3394519480725766,0.5599083071176905,0.2865518377953894,0.403644820511604,0.1362457345089939,0.4542139243662625,0.6781821186953846,0.12181657760842224,0.5228684005808224,0.41922380827438577,0.4065332258993378,0.3648879435643856,0.4488356631024185,0.37705554645792383,0.12133548219623835,0.5611787737730519,0.1727677702379521,0.3024402642472628,0.559520211935017,0.30405736603078337,0.2723138154590141,0.602749508087399,0.1699232660311073,4.8960835385969403e-14,0.15080807849953226,0.5014284597479652,0.5510558725645606,0.12489810347999353,0.30739962304405444,0.226314986060409,0.3273669647068259,0.32315013015438787,0.522885990625044,0.1420002056455104,0.457409007173894,0.41674734867948304,0.13086204695994352,0.2515786957512268
Alexanders saga-AM 519 a 4to,0.16691782873988448,0.11721551106516914,0.2105532137755468,0.34417739401578595,0.1895179792803352,0.28734981326316344,0.19179297080391644,0.2753369003535344,0.1706522203342754,0.14067076102860399,0.25824661954874695,0.23920181108219984,0.1413171875883974,0.4773302720447603,0.2675443053305401,0.1922535007377575,0.4945320874647402,0.5071207715046737,0.29094364238115455,0.23050210313601005,0.3965818621758872,0.22694200773128348,0.15460398168548894,0.1526266866132011,0.3038498948483713,0.22792444290903346,0.427715191335055,0.45833533539930693,0.24848936838490654,0.23609371614738062,0.5849908868433638,0.19201595731037024,0.4150738268566041,0.1793075760643511,0.46427093556504273,0.6324365389690765,0.26146505471148573,0.46032020568689036,0.4315078615276834,0.37253979263198156,0.38107365862316755,0.4204441217443329,0.39312410510133233,0.11108806818446038,0.46720642457283246,0.17524051474652846,0.15845239385273557,0.58533409843627,0.305178352561725,0.2889152832448294,0.5852383997897186,0.16799566762406914,0.15080807849953226,0.0,0.4097845045468932,0.46916817543283695,0.09389817705565062,0.22339939488464033,0.17889907327185273,0.2047391636128194,0.37817290863898656,0.5266704843039169,0.1806570051801636,0.4432399035588098,0.3772470789667117,0.11495346561317177,0.22806832993994064
A fragment of Konungs skuggsjá-NRA norr fragm 58 B,0.48102026746012705,0.47553337763059655,0.4977433928727608,0.558051791424941,0.4985725086851719,0.5288124052184613,0.48964537785324036,0.46343298530505994,0.4959808286551026,0.4465306819599326,0.5670419742270809,0.5290525445606561,0.4557570824212551,0.7040456123117579,0.559853864631964,0.539496355608942,0.7212171312601958,0.7346511562254756,0.5815653915494438,0.5678576070270016,0.6149701793838905,0.5439730188579608,0.4723287193044948,0.5219117483761933,0.5429626663095855,0.5288132103920866,0.6801824103663279,0.7104632045686796,0.5560000294698626,0.5010068325732231,0.7612171031617256,0.5028799785240876,0.6597622363006976,0.5146975660723148,0.6455097374309822,0.7139229404054652,0.5783779336550283,0.6591690725958008,0.5738453833230124,0.6366241163617969,0.6282732261086363,0.6292915699637522,0.6003822013788945,0.4692881591214477,0.6678850462426219,0.5038309206345704,0.44003586466316846,0.7462524625528115,0.5641103866032264,0.5903752081674789,0.7613184569671128,0.5061314429191439,0.5014284597479652,0.4097845045468932,0.0,0.7118757526402861,0.4612594626979939,0.5001715480521782,0.48743041945253807,0.4719481460629138,0.6141765623144366,0.6838637894500335,0.5327498246818347,0.5946418077742869,0.6446036463805422,0.448092850549485,0.4744013170407625
A fragment of Konungs skuggsjá-AM 1056 IX 4to,0.5360091658782291,0.5105016356031031,0.5780104042815308,0.6574813762437164,0.5207589533232145,0.6276287312036328,0.522408028334133,0.5727163649310534,0.5574826809610198,0.5324859105229391,0.6191643824645019,0.5220676878602832,0.5501551767147392,0.715406641495823,0.5990612742635706,0.5599213409725992,0.7509508451867992,0.7110194102299696,0.5967413587844715,0.5784693813375053,0.6749683121808319,0.5930121110208483,0.5557151571252342,0.5452242057726813,0.6202299027293501,0.5079873245563586,0.6310893911859008,0.6994799738084537,0.5756811247086435,0.5857038503244518,0.7488872821192868,0.4853168821888889,0.664880832971134,0.5585340692907292,0.6598658796172026,0.7936686492917135,0.6200017394214877,0.7093195005854471,0.6884882965403967,0.5897028518912233,0.6555299911039965,0.7198288340912495,0.6746976421581008,0.516886684566104,0.669426307927937,0.5640802536017209,0.49092081537786314,0.7607262443677651,0.6036971161647232,0.5868427538095591,0.7151379086690915,0.5425550585380982,0.5510558725645606,0.46916817543283695,0.7118757526402861,0.0,0.4937426558007303,0.5344662381099636,0.5693615114093218,0.5203941846280017,0.6525617347733373,0.7559748235846022,0.5498581719604829,0.7373869590475584,0.5925181450735231,0.5275743535176272,0.6021503618555101
Reynistaðarbók-AM 764 4to,0.1444575278004201,0.07618260670445465,0.23736128212294216,0.35887238781292674,0.2043360545041628,0.312621932933868,0.2996816624513672,0.3174320022479492,0.15868678335650577,0.1893206812311946,0.278688765665388,0.30790228839035516,0.142194619118158,0.43651752231126817,0.28723224207026843,0.20304663009913426,0.46273433318960155,0.45091464352819466,0.27392768033227977,0.17811425189141095,0.3751045673531105,0.20137065534512533,0.14707953279239183,0.09931419847160528,0.3192380283173789,0.26307807240577297,0.42849975838530563,0.43757708928149064,0.22867207727580208,0.29908827358548074,0.5295173359991847,0.24591229636039003,0.4044927046110922,0.1308673924231195,0.4256392798987382,0.6540821188466663,0.23330952282138173,0.502925955939713,0.3951771414396429,0.348390623204053,0.3377583168646303,0.4308377328459394,0.38829099978348824,0.09271424020022934,0.5159576035254387,0.15459949441640963,0.2178048601516681,0.5465920671293187,0.26769936336807254,0.2472206182331852,0.5493559636089901,0.14347965199172985,0.12489810347999353,0.09389817705565062,0.4612594626979939,0.4937426558007303,0.0,0.2835003542298363,0.19054345095306224,0.28614063718008176,0.3298311351785821,0.5051927962430423,0.126461612320942,0.5009239863873981,0.3724737555083176,0.11203142082041906,0.26445696189585677
A fragment of Konungs skuggsjá-NRA norr fragm 58 C,0.32053769773259877,0.29204535897999884,0.3394575587094619,0.47190981409479604,0.2767999495280715,0.3935630131209603,0.2868089188273103,0.3614420431934291,0.3257346254759592,0.27997590878546474,0.3940553253170368,0.33205448700155926,0.3074078973079891,0.6074612005746445,0.389697170857378,0.34679844228905543,0.6085806209654276,0.6165206257591822,0.4329200427061899,0.3666261735428543,0.4675931047332931,0.3980674426482228,0.32709485007008643,0.3305952484680953,0.4101373399816177,0.3087897552861848,0.4494577809248561,0.5317523448088037,0.4072109884146935,0.34929389301770775,0.5862747503894092,0.2861317817023581,0.4995689019679508,0.33412907907660117,0.5110671772125327,0.6838801744343336,0.41433494394713266,0.5264560246373797,0.5370930811751051,0.40792221175248,0.5042183673220175,0.5690059712575427,0.5084823716701128,0.29623691925490425,0.5086374964777928,0.3234576430313757,0.28444065980247013,0.6583261467331255,0.4311292933292684,0.41342876779801463,0.630037738227454,0.3321403737081887,0.30739962304405444,0.22339939488464033,0.5001715480521782,0.5344662381099636,0.2835003542298363,0.0,0.35219028548769815,0.23604822392144598,0.49471539980481416,0.6222899770890857,0.30583991747004347,0.5430263439683377,0.4314489484638153,0.28921724804894877,0.34862541242260536
Dámusta saga-AM 557 4to,0.22444651741369392,0.21947009685678065,0.2859360688442536,0.37533822030280617,0.32219194956180575,0.3583731706094989,0.34956945018599694,0.37163972746298446,0.2653355567112934,0.25875891217665237,0.32457097115399025,0.3696481166392549,0.21322821195665642,0.5262929262940946,0.36794754409629904,0.28864421602252666,0.5185309220772878,0.5422317667719174,0.37922733793660934,0.31414854573552053,0.46623958947059263,0.28448376786981344,0.22943205722181736,0.2153601729839354,0.4054713661083521,0.354641830204769,0.5205222224678616,0.513162355715042,0.3198131199132591,0.3494114768352602,0.610511921175509,0.3273536695727791,0.459886980909159,0.26410853110101506,0.5350929985101749,0.6681769187378361,0.3274641165761998,0.5424108466240906,0.48346354888757315,0.4862854351171837,0.43170052527059877,0.48067393071689923,0.45066082596053725,0.20941148373787577,0.5601709576110088,0.2657588304178262,0.3019709747350394,0.6155846914023173,0.37482188388357496,0.3676262480659652,0.6520330990458866,0.2717223008812292,0.226314986060409,0.17889907327185273,0.48743041945253807,0.5693615114093218,0.19054345095306224,0.35219028548769815,0.0,0.3370467283364328,0.44236393275757546,0.5761336720894112,0.266798267787853,0.4252564849845144,0.4806669751402206,0.21579779922769438,0.31340754084030575
A fragment of Konungs skuggsjá-NRA norr fragm 58 A,0.32358645401495567,0.3005421433533074,0.3431566707236309,0.45240550913956323,0.2806455714461932,0.38754992452760517,0.2519453925767533,0.319608028632947,0.329448470676437,0.25714149906584094,0.4020088689977498,0.2991153241750676,0.3064435110219862,0.6126905822707361,0.38738589046787764,0.36996736041305345,0.6337124182880669,0.6384685246330055,0.429055247382624,0.39389869182120907,0.476513961309849,0.4117215142654769,0.32878068353223977,0.35344938899025446,0.39868484341827215,0.29008700040829005,0.4812062717861232,0.5613408646086769,0.40850629599835175,0.3357506301288007,0.5986140226189183,0.25460917311947184,0.5149667200916839,0.34674308542585897,0.5137102704261272,0.6654552532561467,0.4280288693005688,0.535280249651573,0.5146081292294625,0.42706397386365047,0.4985451925937545,0.5572437647913282,0.5041994274870762,0.2995659752376142,0.48779080794885454,0.3304619293541312,0.2323680930487133,0.6622401414563366,0.4404376351585345,0.4356462230623218,0.6448207875266991,0.3411371272496281,0.3273669647068259,0.2047391636128194,0.4719481460629138,0.5203941846280017,0.28614063718008176,0.23604822392144598,0.3370467283364328,0.0,0.5028748658488149,0.6198923449673754,0.3388904890908666,0.5323488856851843,0.4346499461309181,0.27806260538597904,0.32606015257084564
Two fragments of Njáls saga-AM 162 B θ fol,0.3328332868466619,0.31074267615956364,0.4059287623534318,0.495031086575618,0.4166315119623687,0.48245502715669075,0.5773823622509597,0.4476012695336792,0.30819879241557335,0.3527800642303033,0.4686316695522966,0.5010834086435416,0.3344948418518171,0.5686987088314123,0.4757618098004224,0.3807388673051506,0.5865397518632733,0.5956251084613572,0.47919483445913547,0.36171078142411606,0.4752347040151935,0.3851952456647253,0.2933071424863256,0.3575656103056569,0.5216769797178341,0.4394633826092267,0.5654980559411029,0.5823986578582492,0.4456782646236822,0.5173492521695724,0.6051214749513438,0.44735207473045036,0.5357214982892067,0.2936103071286724,0.5222671440905713,0.7490725459819965,0.40787117178772647,0.6604374059864189,0.5193288696793228,0.5203547013907974,0.47853367464740726,0.5976281037426261,0.47478265874643466,0.2999619930534755,0.6528628760853628,0.3369029056103209,0.4655127814399559,0.6261861520783639,0.4344046994944899,0.4108369246619984,0.6579010105133034,0.32923563796016964,0.32315013015438787,0.37817290863898656,0.6141765623144366,0.6525617347733373,0.3298311351785821,0.49471539980481416,0.44236393275757546,0.5028748658488149,1.887379141862766e-15,0.6337952596746435,0.3200421837008509,0.6264925497733329,0.5439277344145295,0.30177690493721265,0.43234950040836273
"De xii abusivis saeculi, Prosper’s Epigrams, Gregory’s Homilies on the Gospels, Gregory’s Dialogues-AM 677 4to",0.5455027741368281,0.5116153948980207,0.5881996209502185,0.6417857297061803,0.5802014902142043,0.6198979595691058,0.5412133253242972,0.6455385205799917,0.5488974923038934,0.5664725803174785,0.608415046227882,0.6155496195711204,0.5232603585256739,0.7043464533359941,0.6402566320262152,0.5782716842417327,0.7227580287374751,0.7346110007640863,0.6112823984607398,0.5744480073744482,0.6281772443548899,0.5636782969095518,0.5312850558017693,0.5293516757580369,0.1286747603003694,0.5841604505090207,0.6947198458559474,0.7182861235302841,0.5919014195136287,0.6343361015541071,0.7694056420387372,0.5849294905048847,0.6893203377384625,0.5327308842180987,0.6871307164297088,0.8141498895545938,0.5814813904288294,0.7190674296247292,0.6289415806718635,0.668442025021118,0.6611402705134997,0.6854826006001941,0.6484333231855859,0.5075127400726054,0.7655574871706489,0.5536157277379403,0.5879938395243844,0.7529951999352001,0.5969257086154149,0.604505031836287,0.7890934100147778,0.5477386555342709,0.522885990625044,0.5266704843039169,0.6838637894500335,0.7559748235846022,0.5051927962430423,0.6222899770890857,0.5761336720894112,0.6198923449673754,0.6337952596746435,0.0,0.5501848410839943,0.7203797159137343,0.6785573403615335,0.5061267740245177,0.5805037078175257
Eiríks saga rauða-AM 557 4to,0.16256820095058444,0.12939078781266133,0.2507116751999845,0.3835395396849641,0.24433136521916,0.33471876925335775,0.39570366190549955,0.3444669388947357,0.15207243713463559,0.22196439105563381,0.30968090713881025,0.38183143135415076,0.16484396334907692,0.47185177391001354,0.3099536576495282,0.23955810228694863,0.4648999358095056,0.504104946886151,0.33987923159156896,0.18438952063920633,0.3795820205999533,0.23624817260609787,0.15774180708415098,0.15801228161492198,0.38499606678237097,0.3229458182936831,0.44507612393136176,0.43764546636440527,0.2915255984848919,0.367842651823139,0.5073029048864477,0.32261123982384865,0.4161780463446997,0.12275302272665944,0.4444132331335666,0.6847539018232748,0.24666564917367528,0.5453588731679682,0.45976418431996224,0.39148206660753426,0.34917486859407043,0.48118500510499895,0.4112439849678384,0.12239554738742164,0.5758707315203144,0.15510764887288875,0.32413025021852715,0.566917991305824,0.3184918532881912,0.2762317406056345,0.5693265236327336,0.17646826084147493,0.1420002056455104,0.1806570051801636,0.5327498246818347,0.5498581719604829,0.126461612320942,0.30583991747004347,0.266798267787853,0.3388904890908666,0.3200421837008509,0.5501848410839943,0.0,0.5158591518854805,0.4106869027420288,0.14229544912024883,0.29038719534104795
Stúfs þáttr Kattarsonar-AM 557 4to,0.42267334753203967,0.48993391640655637,0.4067591056240062,0.4881513090577121,0.5491078675561261,0.5196741757565271,0.5789281184238468,0.5034878708978514,0.46807460548764035,0.44046730768577613,0.4915541926101976,0.5861540126031441,0.4036010080114859,0.6776590128520092,0.5416609986280415,0.5013386191011253,0.6551571821471147,0.7367763770975071,0.6214991850252022,0.5680659818420846,0.6207963036070467,0.48060681383940496,0.40813824655618813,0.4773003120291307,0.61476239645459,0.585604542852276,0.7102426229728995,0.6718444667436354,0.5410454186629858,0.5601375558921013,0.7418659893883139,0.5619446787837172,0.5669163506753495,0.49731182076087177,0.6859157593011002,0.7312147607860103,0.5634959386870124,0.6981060877751544,0.6307529971988546,0.6890975669771906,0.6244587899063355,0.6157391621550186,0.5815579195005921,0.45813735217189755,0.7322278048938213,0.49600187319417344,0.5374714859141936,0.7278833535100739,0.5685012742029958,0.5529408665648663,0.806855682513019,0.5172876381044214,0.457409007173894,0.4432399035588098,0.5946418077742869,0.7373869590475584,0.5009239863873981,0.5430263439683377,0.4252564849845144,0.5323488856851843,0.6264925497733329,0.7203797159137343,0.5158591518854805,1.4432899320127035e-15,0.6803775171883342,0.4426234498186411,0.47571386361348744
A fragment of Konungs skuggsjá-NKS 235 g 4to,0.41252791498704633,0.369533350142495,0.4736284789392772,0.5804863058411677,0.406506229518689,0.5343057389043421,0.4787430470459725,0.46054277957340883,0.4288010446356859,0.42612771960348794,0.5200655223295242,0.4726970386882965,0.4319979234140937,0.6286897733668094,0.49666891914422784,0.44387290106469035,0.6617601703966272,0.6356617022106847,0.5016523413684028,0.45003404701657035,0.553230075295546,0.48342138954825276,0.4305871172245517,0.4244529314331634,0.531957267612809,0.43465908628993977,0.5061276942609971,0.6171265867540624,0.47680286556682105,0.5104894308022314,0.6518319715307044,0.42270980669083946,0.5581996231999078,0.4241029733510695,0.5333611621144232,0.7535918783317659,0.5268446590496696,0.6605801389051675,0.5859947635759009,0.4600389347971907,0.5648468303687705,0.6367263657912676,0.5645878438282119,0.3941817261263644,0.6165981287086473,0.4381964951691436,0.43600519923879844,0.6852330913908673,0.48834205346054216,0.45566916391417633,0.6306943311566454,0.3987295737102575,0.41674734867948304,0.3772470789667117,0.6446036463805422,0.5925181450735231,0.3724737555083176,0.4314489484638153,0.4806669751402206,0.4346499461309181,0.5439277344145295,0.6785573403615335,0.4106869027420288,0.6803775171883342,0.0,0.4091559102099782,0.5053600266744585
Víga-Glúms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),0.1293635210835704,0.1125659724829704,0.1994163688116959,0.3120581398134916,0.2355350579505323,0.2909586257126101,0.3075055448237184,0.2770712912510176,0.11226438148044615,0.11233946590988564,0.28092433454595966,0.31281762597664664,0.11247589519681467,0.4660303738095234,0.28872988446864756,0.20910835637640202,0.47414639539370795,0.5109535063899759,0.30594705065563,0.2087998571945211,0.3766260828577561,0.1942777595535956,0.09435786011461134,0.1637988506039565,0.33443094369694915,0.26834091076832656,0.43515152852939554,0.45698462250661775,0.2481564019827932,0.30839944631277805,0.552015545211257,0.25958148650254986,0.4263607739987392,0.11319771717819116,0.43892955493932917,0.6538527235891691,0.23021497088933085,0.5142588237846752,0.38407852139310394,0.4008868139184698,0.3384192355621598,0.43355899739046755,0.35674356659875617,0.06958975615621488,0.5576209251998852,0.14269102512666632,0.2505641787414563,0.5522597767222943,0.28007953515161843,0.2759604727463584,0.5976206271021075,0.163413968101069,0.13086204695994352,0.11495346561317177,0.448092850549485,0.5275743535176272,0.11203142082041906,0.28921724804894877,0.21579779922769438,0.27806260538597904,0.30177690493721265,0.5061267740245177,0.14229544912024883,0.4426234498186411,0.4091559102099782,0.0,0.21195367817033495
